source,target,portfolio,handover_date,predecessor_tenure_days,era,weight,tie_type
Q108750786,Q107707866,interior,2021-07-29,3.0,saied_exception,1,succession
Q107707866,Q98828355,interior,2021-10-11,74.0,saied_exception,1,succession
Q98828355,Q117209481,interior,2023-08-01,522.0,saied_exception,1,succession
Q117209481,Q130344076,interior,2024-05-25,1121.0,saied_exception,1,succession
Q130344076,TN-unknown,interior,2024-08-07,823.0,saied_exception,1,succession
TN-unknown,Q130344076,interior,2024-08-07,749.0,saied_exception,1,succession
Q130344076,TN-unknown,interior,2025-03-21,749.0,saied_exception,1,succession
TN-unknown,Q130344076,interior,2025-03-21,523.0,saied_exception,1,succession
TN-unknown-105,Q431515,investment_cooperation,1989-09-27,3703.0,ben_ali,1,succession
Q431515,TN-salah-brik-hannachi,investment_cooperation,1992-06-09,3703.0,ben_ali,1,succession
TN-salah-brik-hannachi,Q431515,investment_cooperation,1992-06-09,2397.0,ben_ali,1,succession
Q431515,Q19060320,investment_cooperation,1999-11-17,2397.0,ben_ali,1,succession
Q19060320,Q60573413,investment_cooperation,1999-11-17,4063.0,ben_ali,1,succession
Q60573413,TN-unknown-49,investment_cooperation,1999-11-17,4120.0,ben_ali,1,succession
TN-unknown-49,Q3318757,investment_cooperation,1999-11-17,4120.0,ben_ali,1,succession
Q3318757,Q2821057,investment_cooperation,1999-11-17,4120.0,ben_ali,1,succession
Q2821057,TN-hammouda-hamdi,investment_cooperation,2001-01-23,4120.0,ben_ali,1,succession
TN-hammouda-hamdi,TN-mohamed-nouri-jouini,investment_cooperation,2002-09-05,3630.0,ben_ali,1,succession
TN-mohamed-nouri-jouini,Q60573413,investment_cooperation,2004-11-11,3040.0,ben_ali,1,succession
Q60573413,Q2821057,investment_cooperation,2007-09-04,2242.0,ben_ali,1,succession
Q2821057,TN-riadh-bettaieb,investment_cooperation,2011-01-01,1215.0,ben_ali,1,succession
TN-riadh-bettaieb,Q3430010,investment_cooperation,2011-12-24,731.0,transition,1,succession
Q3430010,Q16171996,investment_cooperation,2013-01-01,445.0,transition,1,succession
Q16171996,Q16666835,investment_cooperation,2013-03-13,365.0,transition,1,succession
Q16666835,TN-unknown-86,investment_cooperation,2014-01-29,322.0,transition,1,succession
TN-unknown-86,Q3571955,investment_cooperation,2015-01-01,373.0,second_republic,1,succession
Q3571955,Q19543880,investment_cooperation,2015-01-01,365.0,second_republic,1,succession
Q19543880,Q28869633,investment_cooperation,2015-01-01,365.0,second_republic,1,succession
Q28869633,Q3571955,investment_cooperation,2015-02-06,365.0,second_republic,1,succession
Q3571955,Q19543880,investment_cooperation,2015-02-06,568.0,second_republic,1,succession
Q19543880,Q27665914,investment_cooperation,2016-01-01,568.0,second_republic,1,succession
Q27665914,Q19544932,investment_cooperation,2016-01-01,1461.0,second_republic,1,succession
Q19544932,Q27665914,investment_cooperation,2016-08-27,1461.0,second_republic,1,succession
Q27665914,Q19544932,investment_cooperation,2016-08-27,381.0,second_republic,1,succession
Q19544932,Q3431740,investment_cooperation,2019-11-08,1279.0,second_republic,1,succession
Q3431740,Q60428357,investment_cooperation,2020-01-01,111.0,second_republic,1,succession
Q3328983,Q3125297,justice,1943-01-01,731.0,protectorate,1,succession
Q3125297,Q3469530,justice,1943-01-01,1461.0,protectorate,1,succession
Q3469530,Q3125297,justice,1943-05-01,0.0,protectorate,1,succession
Q3125297,Q3318290,justice,1947-01-01,1553.0,protectorate,1,succession
Q3318290,Q90946576,justice,1950-01-01,1096.0,protectorate,1,succession
Q90946576,TN-sadok-djaziri,justice,1952-01-01,730.0,protectorate,1,succession
TN-sadok-djaziri,Q3326203,justice,1954-01-01,731.0,protectorate,1,succession
Q3326203,Q3461176,justice,1954-01-01,730.0,protectorate,1,succession
Q3461176,TN-tahar-lakhdar,justice,1954-01-01,730.0,protectorate,1,succession
TN-tahar-lakhdar,Q3326203,justice,1954-08-07,0.0,protectorate_end,1,succession
Q3326203,Q3461176,justice,1954-08-07,613.0,protectorate_end,1,succession
Q3461176,Q2827624,justice,1956-04-15,613.0,monarchy,1,succession
Q2827624,Q3144591,justice,1958-12-30,466.0,bourguiba,1,succession
Q3144591,Q563204,justice,1966-09-05,2806.0,bourguiba,1,succession
Q563204,Q12239765,justice,1969-09-06,1097.0,bourguiba,1,succession
Q12239765,Q586623,justice,1970-06-12,279.0,bourguiba,1,succession
Q586623,Q643348,justice,1970-06-12,143.0,bourguiba,1,succession
Q643348,Q3318545,justice,1970-11-06,20529.0,bourguiba,1,succession
Q3318545,Q12240251,justice,1971-10-29,357.0,bourguiba,1,succession
Q12240251,Q12220165,justice,1973-06-05,585.0,bourguiba,1,succession
Q12220165,TN-unknown-116,justice,1980-04-23,2516.0,bourguiba,1,succession
TN-unknown-116,Q12246948,justice,1980-04-23,2267.0,bourguiba,1,succession
Q12246948,Q16027761,justice,1984-10-29,2267.0,bourguiba,1,succession
Q16027761,Q12240636,justice,1986-02-12,471.0,bourguiba,1,succession
Q12240636,TN-unknown-126,justice,1987-11-07,14805.0,ben_ali,1,succession
TN-unknown-126,Q3125297,justice,1987-11-07,690.0,ben_ali,1,succession
Q3125297,Q1381809,justice,1988-01-01,690.0,ben_ali,1,succession
Q1381809,Q12220165,justice,1988-04-12,366.0,ben_ali,1,succession
Q12220165,Q1381809,justice,1988-07-27,106.0,ben_ali,1,succession
Q1381809,Q15055101,justice,1989-09-27,427.0,ben_ali,1,succession
Q15055101,Q2972023,justice,1989-09-27,3703.0,ben_ali,1,succession
Q2972023,Q2820931,justice,1989-09-27,3703.0,ben_ali,1,succession
Q2820931,Q15055101,justice,1989-09-27,3703.0,ben_ali,1,succession
Q15055101,Q3461169,justice,1989-09-27,3383.0,ben_ali,1,succession
Q3461169,Q2972023,justice,1990-03-03,3703.0,ben_ali,1,succession
Q2972023,Q2821241,justice,1991-02-20,3226.0,ben_ali,1,succession
Q2821241,Q3461169,justice,1992-06-09,475.0,ben_ali,1,succession
Q3461169,Q2820931,justice,1997-01-22,2397.0,ben_ali,1,succession
Q2820931,Q3220052,justice,1999-11-17,709.0,ben_ali,1,succession
Q3220052,Q2929705,justice,1999-11-17,4120.0,ben_ali,1,succession
Q2929705,Q3220052,justice,2010-01-14,4063.0,ben_ali,1,succession
Q3220052,Q668526,justice,2011-01-01,352.0,ben_ali,1,succession
Q668526,Q517946,justice,2011-01-01,731.0,ben_ali,1,succession
Q517946,Q3470837,justice,2011-01-01,0.0,ben_ali,1,succession
Q3470837,Q517946,justice,2011-01-17,731.0,transition,1,succession
Q517946,Q668526,justice,2011-12-24,341.0,transition,1,succession
Q668526,Q12352837,justice,2013-01-01,445.0,transition,1,succession
Q12352837,Q3470837,justice,2013-01-01,365.0,transition,1,succession
Q3470837,Q12352837,justice,2013-03-13,365.0,transition,1,succession
Q12352837,Q16027763,justice,2014-01-01,322.0,transition,1,succession
Q16027763,Q24690887,justice,2015-01-01,365.0,second_republic,1,succession
Q24690887,Q3318781,justice,2015-01-01,365.0,second_republic,1,succession
Q3318781,Q24690887,justice,2015-02-06,365.0,second_republic,1,succession
Q24690887,Q19248970,justice,2015-10-20,568.0,second_republic,1,succession
Q19248970,Q18398343,justice,2016-01-01,84.0,second_republic,1,succession
Q18398343,Q16639035,justice,2016-01-01,1461.0,second_republic,1,succession
Q16639035,Q24690887,justice,2016-01-12,1461.0,second_republic,1,succession
Q24690887,Q18398343,justice,2016-08-27,228.0,second_republic,1,succession
Q18398343,Q16639035,justice,2016-08-27,1279.0,second_republic,1,succession
Q16639035,Q18398343,justice,2018-11-14,809.0,second_republic,1,succession
Q18398343,Q99574115,justice,2020-01-01,470.0,second_republic,1,succession
Q99574115,TN-youssef-zouaghi,justice,2020-01-01,366.0,second_republic,1,succession
TN-youssef-zouaghi,Q85822499,justice,2020-01-01,366.0,second_republic,1,succession
Q85822499,Q99574115,justice,2020-09-02,0.0,second_republic,1,succession
Q99574115,Q98828570,justice,2021-01-01,404.0,second_republic,1,succession
Q98828570,Q104828106,justice,2021-02-15,1314.0,second_republic,1,succession
Q104828106,Q98828570,justice,2021-10-11,161.0,saied_exception,1,succession
Q3417419,Q16167736,local_affairs,1999-11-17,3703.0,ben_ali,1,succession
Q16167736,Q2827633,local_affairs,2011-01-01,4120.0,ben_ali,1,succession
Q2827633,Q2821280,local_affairs,2011-01-01,0.0,ben_ali,1,succession
Q2821280,Q2827633,local_affairs,2011-01-27,0.0,transition,1,succession
Q2827633,TN-unknown-24,local_affairs,2011-02-27,5690.0,transition,1,succession
TN-unknown-24,TN-unknown-22,local_affairs,2011-02-27,300.0,transition,1,succession
TN-unknown-22,Q16027804,local_affairs,2013-03-13,300.0,transition,1,succession
Q16027804,Q18384881,local_affairs,2014-01-29,322.0,transition,1,succession
Q18384881,Q25391268,local_affairs,2015-01-01,373.0,second_republic,1,succession
Q25391268,Q28653580,local_affairs,2016-08-27,365.0,second_republic,1,succession
Q28653580,Q61588042,local_affairs,2018-11-14,809.0,second_republic,1,succession
Q61588042,Q12237240,local_affairs,2020-01-01,470.0,second_republic,1,succession
Q12237240,Q30118294,local_affairs,2020-07-15,0.0,second_republic,1,succession
Q30118294,Q98828591,local_affairs,2020-09-02,49.0,second_republic,1,succession
Q98828591,Q109041047,local_affairs,2020-12-20,109.0,second_republic,1,succession
Q496165,Q12239816,presidency_affairs,1973-11-28,360.0,bourguiba,1,succession
Q12239816,Q3320650,presidency_affairs,1980-04-23,2225.0,bourguiba,1,succession
Q3320650,Q313539,presidency_affairs,1980-12-03,2267.0,bourguiba,1,succession
Q313539,Q1363916,presidency_affairs,1984-03-14,1855.0,bourguiba,1,succession
Q1363916,Q3286574,presidency_affairs,1986-07-08,658.0,bourguiba,1,succession
Q3286574,Q1381809,presidency_affairs,1987-01-01,177.0,bourguiba,1,succession
Q1381809,TN-unknown-15,presidency_affairs,1987-10-02,365.0,bourguiba,1,succession
TN-unknown-15,TN-kacem-bousnina,presidency_affairs,1988-11-08,14208.0,ben_ali,1,succession
TN-kacem-bousnina,Q3318622,presidency_affairs,1989-09-27,54.0,ben_ali,1,succession
Q3318622,Q16664925,presidency_affairs,1989-09-27,3703.0,ben_ali,1,succession
Q16664925,Q3318622,presidency_affairs,1997-01-22,3703.0,ben_ali,1,succession
Q3318622,TN-montasser-ouaili,presidency_affairs,1999-11-17,709.0,ben_ali,1,succession
TN-montasser-ouaili,Q2827587,presidency_affairs,1999-11-17,4063.0,ben_ali,1,succession
Q2827587,Q3431745,presidency_affairs,1999-11-17,4120.0,ben_ali,1,succession
Q3431745,TN-unknown-55,presidency_affairs,1999-11-17,4120.0,ben_ali,1,succession
TN-unknown-55,Q2827587,presidency_affairs,2001-01-23,4120.0,ben_ali,1,succession
Q2827587,TN-moncef-hergli,presidency_affairs,2002-09-05,3630.0,ben_ali,1,succession
TN-moncef-hergli,Q3431745,presidency_affairs,2009-06-10,3040.0,ben_ali,1,succession
Q3431745,TN-ridha-belhaj,presidency_affairs,2011-01-01,570.0,ben_ali,1,succession
TN-ridha-belhaj,TN-rafaa-ben-achour,presidency_affairs,2011-01-01,0.0,ben_ali,1,succession
TN-rafaa-ben-achour,TN-premier-ministre,presidency_affairs,2011-01-01,0.0,ben_ali,1,succession
TN-premier-ministre,Q2827587,presidency_affairs,2011-01-04,0.0,ben_ali,1,succession
Q2827587,Q3417449,presidency_affairs,2011-02-27,54.0,transition,1,succession
Q3417449,Q668526,presidency_affairs,2013-03-13,300.0,transition,1,succession
Q668526,Q28465669,presidency_affairs,2015-01-01,322.0,second_republic,1,succession
Q28465669,TN-kamel-jendoubi,presidency_affairs,2015-01-01,365.0,second_republic,1,succession
TN-kamel-jendoubi,Q27758476,presidency_affairs,2015-01-01,365.0,second_republic,1,succession
Q27758476,Q3220051,presidency_affairs,2015-01-01,365.0,second_republic,1,succession
Q3220051,Q27758476,presidency_affairs,2015-02-06,365.0,second_republic,1,succession
Q27758476,Q3192369,presidency_affairs,2015-02-06,568.0,second_republic,1,succession
Q3192369,Q26831315,presidency_affairs,2015-02-06,568.0,second_republic,1,succession
Q26831315,Q3220051,presidency_affairs,2015-02-06,568.0,second_republic,1,succession
Q3220051,Q30118294,presidency_affairs,2016-01-01,568.0,second_republic,1,succession
Q30118294,Q55999324,presidency_affairs,2016-01-01,1461.0,second_republic,1,succession
Q55999324,Q3257623,presidency_affairs,2020-02-27,1461.0,second_republic,1,succession
Q3257623,Q85822499,presidency_affairs,2020-09-02,188.0,second_republic,1,succession
Q85822499,TN-unknown-41,presidency_affairs,2020-09-02,404.0,second_republic,1,succession
Q12246948,Q3320424,public_service_governance,1980-04-23,55.0,bourguiba,1,succession
Q3320424,TN-mezri-chekir,public_service_governance,1980-12-03,2267.0,bourguiba,1,succession
TN-mezri-chekir,TN-houcine-cherif,public_service_governance,1987-01-01,1855.0,bourguiba,1,succession
TN-houcine-cherif,Q19060319,public_service_governance,1989-09-27,365.0,ben_ali,1,succession
Q19060319,TN-slaheddine-cherif,public_service_governance,1991-10-11,3703.0,ben_ali,1,succession
TN-slaheddine-cherif,Q2821037,public_service_governance,1999-05-04,2639.0,ben_ali,1,succession
Q2821037,Q12214730,public_service_governance,1999-11-17,9976.0,ben_ali,1,succession
Q12214730,Q2821037,public_service_governance,1999-11-17,4120.0,ben_ali,1,succession
Q2821037,Q12214730,public_service_governance,2004-11-11,4063.0,ben_ali,1,succession
Q12214730,Q2821259,public_service_governance,2011-12-24,2242.0,transition,1,succession
Q2821259,Q18610841,public_service_governance,2014-01-29,445.0,transition,1,succession
Q18610841,TN-kamel-ayadi,public_service_governance,2015-01-01,373.0,second_republic,1,succession
TN-kamel-ayadi,Q27756614,public_service_governance,2015-02-06,365.0,second_republic,1,succession
Q27756614,Q27756642,public_service_governance,2016-01-01,568.0,second_republic,1,succession
Q27756642,Q1043040,public_service_governance,2016-01-01,1461.0,second_republic,1,succession
Q1043040,Q27756642,public_service_governance,2016-08-27,1461.0,second_republic,1,succession
Q27756642,Q1043040,public_service_governance,2016-08-27,1279.0,second_republic,1,succession
Q1043040,TN-unknown-30,public_service_governance,2016-08-27,1279.0,second_republic,1,succession
TN-unknown-30,Q3318297,public_service_governance,2020-01-01,1279.0,second_republic,1,succession
Q3318297,Q104828106,public_service_governance,2020-09-02,0.0,second_republic,1,succession
Q16321385,TN-unknown-67,relations_parliament,1999-11-17,4120.0,ben_ali,1,succession
TN-unknown-67,TN-unknown-79,relations_parliament,1999-11-17,4120.0,ben_ali,1,succession
TN-unknown-79,Q16321385,relations_parliament,2004-03-22,4120.0,ben_ali,1,succession
Q16321385,Q2821037,relations_parliament,2010-01-14,2476.0,ben_ali,1,succession
Q2821037,Q10514449,relations_parliament,2016-01-01,352.0,second_republic,1,succession
Q10514449,Q10591389,relations_parliament,2016-01-01,1461.0,second_republic,1,succession
Q10591389,TN-mohamed-fadhel-mahfoudh,relations_parliament,2016-01-01,1461.0,second_republic,1,succession
TN-mohamed-fadhel-mahfoudh,Q10514449,relations_parliament,2016-08-27,1461.0,second_republic,1,succession
Q10514449,Q10591389,relations_parliament,2016-08-27,1279.0,second_republic,1,succession
Q10591389,TN-unknown-41,relations_parliament,2020-02-27,1279.0,second_republic,1,succession
Q2875153,Q377921,religious_affairs,1943-01-01,0.0,protectorate,1,succession
Q377921,TN-mohamed-saadallah,religious_affairs,1954-01-01,1461.0,protectorate,1,succession
TN-mohamed-saadallah,TN-kacem-bousnina,religious_affairs,1989-01-01,0.0,ben_ali,1,succession
TN-kacem-bousnina,Q30728289,religious_affairs,1989-09-27,0.0,ben_ali,1,succession
Q30728289,TN-unknown-96,religious_affairs,1989-09-27,3703.0,ben_ali,1,succession
TN-unknown-96,TN-kacem-bousnina,religious_affairs,1989-09-27,3703.0,ben_ali,1,succession
TN-kacem-bousnina,Q30728289,religious_affairs,1990-03-03,3383.0,ben_ali,1,succession
Q30728289,Q24690603,religious_affairs,1999-11-17,3226.0,ben_ali,1,succession
Q24690603,Q3192376,religious_affairs,1999-11-17,4120.0,ben_ali,1,succession
Q3192376,Q16325226,religious_affairs,1999-11-17,4120.0,ben_ali,1,succession
Q16325226,Q3192376,religious_affairs,2010-12-29,4120.0,ben_ali,1,succession
Q3192376,Q3217980,religious_affairs,2011-01-01,3.0,ben_ali,1,succession
Q3217980,Q3344889,religious_affairs,2011-01-01,0.0,ben_ali,1,succession
Q3344889,Q3217980,religious_affairs,2011-01-17,731.0,transition,1,succession
Q3217980,Q3344889,religious_affairs,2011-12-24,341.0,transition,1,succession
Q3344889,Q16665400,religious_affairs,2014-01-01,767.0,transition,1,succession
Q16665400,Q30104283,religious_affairs,2015-01-01,365.0,second_republic,1,succession
Q30104283,Q473394,religious_affairs,2015-01-01,365.0,second_republic,1,succession
Q473394,Q24752632,religious_affairs,2015-02-06,365.0,second_republic,1,succession
Q24752632,Q2827482,religious_affairs,2016-01-01,568.0,second_republic,1,succession
Q2827482,Q26710667,religious_affairs,2016-01-01,1461.0,second_republic,1,succession
Q26710667,Q24752632,religious_affairs,2016-01-12,1461.0,second_republic,1,succession
Q24752632,Q26710667,religious_affairs,2016-08-27,228.0,second_republic,1,succession
Q26710667,Q2827482,religious_affairs,2016-08-27,69.0,second_republic,1,succession
Q2827482,Q16639035,religious_affairs,2016-11-04,1279.0,second_republic,1,succession
Q16639035,Q2827482,religious_affairs,2017-03-20,136.0,second_republic,1,succession
Q2827482,Q132633117,religious_affairs,2021-01-01,1666.0,second_republic,1,succession
Q132633117,Q108892355,religious_affairs,2021-01-01,1314.0,second_republic,1,succession
Q108892355,Q132633117,religious_affairs,2024-08-07,1314.0,saied_exception,1,succession
TN-hamadi-badra,Q3067195,social_affairs,1954-01-01,730.0,protectorate,1,succession
Q3067195,Q25453793,social_affairs,1956-04-15,730.0,monarchy,1,succession
Q25453793,TN-mohamed-chakroun,social_affairs,1956-04-15,466.0,monarchy,1,succession
TN-mohamed-chakroun,Q2827512,social_affairs,1958-05-06,261.0,bourguiba,1,succession
Q2827512,Q3320538,social_affairs,1961-01-03,973.0,bourguiba,1,succession
Q3320538,Q3039490,social_affairs,1969-09-08,3170.0,bourguiba,1,succession
Q3039490,Q3461164,social_affairs,1969-11-07,60.0,bourguiba,1,succession
Q3461164,Q27179077,social_affairs,1971-10-29,721.0,bourguiba,1,succession
Q27179077,Q3318530,social_affairs,1974-01-14,808.0,bourguiba,1,succession
Q3318530,Q29577458,social_affairs,1974-01-14,1442.0,bourguiba,1,succession
Q29577458,TN-mohamed-jomaa,social_affairs,1977-12-27,2178.0,bourguiba,1,succession
TN-mohamed-jomaa,TN-noureddine-ktari,social_affairs,1977-12-27,735.0,bourguiba,1,succession
TN-noureddine-ktari,Q3318530,social_affairs,1979-11-07,735.0,bourguiba,1,succession
Q3318530,Q29577458,social_affairs,1980-04-23,2177.0,bourguiba,1,succession
Q29577458,Q3344886,social_affairs,1985-10-23,2079.0,bourguiba,1,succession
Q3344886,Q282026,social_affairs,1986-07-30,243.0,bourguiba,1,succession
Q282026,Q54875068,social_affairs,1987-01-01,248.0,bourguiba,1,succession
Q54875068,Q1363916,social_affairs,1987-04-04,365.0,bourguiba,1,succession
Q1363916,Q3318797,social_affairs,1987-11-07,217.0,ben_ali,1,succession
Q3318797,Q54875068,social_affairs,1987-11-07,690.0,ben_ali,1,succession
Q54875068,Q111701635,social_affairs,1988-07-27,690.0,ben_ali,1,succession
Q111701635,Q3320454,social_affairs,1989-01-01,158.0,ben_ali,1,succession
Q3320454,TN-nebiha-gueddana,social_affairs,1989-01-01,0.0,ben_ali,1,succession
TN-nebiha-gueddana,Q3320454,social_affairs,1989-09-27,0.0,ben_ali,1,succession
Q3320454,TN-unknown-54,social_affairs,1989-09-27,3383.0,ben_ali,1,succession
TN-unknown-54,Q30104283,social_affairs,1989-09-27,3703.0,ben_ali,1,succession
Q30104283,Q2972023,social_affairs,1989-09-27,3703.0,ben_ali,1,succession
Q2972023,Q3337614,social_affairs,1989-09-27,3703.0,ben_ali,1,succession
Q3337614,TN-nebiha-gueddana,social_affairs,1989-09-27,3703.0,ben_ali,1,succession
TN-nebiha-gueddana,Q19629356,social_affairs,1989-09-27,3383.0,ben_ali,1,succession
Q19629356,Q38346104,social_affairs,1989-09-27,3703.0,ben_ali,1,succession
Q38346104,Q2827664,social_affairs,1991-02-20,3703.0,ben_ali,1,succession
Q2827664,Q30104283,social_affairs,1992-08-03,2872.0,ben_ali,1,succession
Q30104283,Q38346104,social_affairs,1992-08-17,2342.0,ben_ali,1,succession
Q38346104,TN-kamel-haj-sassi,social_affairs,1993-08-06,2328.0,ben_ali,1,succession
TN-kamel-haj-sassi,Q19629356,social_affairs,1995-01-25,1974.0,ben_ali,1,succession
Q19629356,Q2972023,social_affairs,1996-06-13,1437.0,ben_ali,1,succession
Q2972023,Q3417300,social_affairs,1999-11-17,932.0,ben_ali,1,succession
Q3417300,Q3334747,social_affairs,1999-11-17,4120.0,ben_ali,1,succession
Q3334747,TN-kamel-haj-sassi,social_affairs,1999-11-17,4120.0,ben_ali,1,succession
TN-kamel-haj-sassi,TN-unknown-80,social_affairs,1999-11-17,4063.0,ben_ali,1,succession
TN-unknown-80,Q2836180,social_affairs,1999-11-17,4120.0,ben_ali,1,succession
Q2836180,Q2912277,social_affairs,1999-11-17,4120.0,ben_ali,1,succession
Q2912277,Q2972023,social_affairs,1999-11-17,4120.0,ben_ali,1,succession
Q2972023,TN-bechir-mejdoub,social_affairs,2001-01-23,4063.0,ben_ali,1,succession
TN-bechir-mejdoub,Q2912277,social_affairs,2001-01-23,3630.0,ben_ali,1,succession
Q2912277,Q2972023,social_affairs,2002-04-27,3630.0,ben_ali,1,succession
Q2972023,TN-omar-ben-mahmoud,social_affairs,2004-02-13,1208.0,ben_ali,1,succession
TN-omar-ben-mahmoud,TN-rafaa-dekhil,social_affairs,2004-11-11,2514.0,ben_ali,1,succession
TN-rafaa-dekhil,Q2836180,social_affairs,2005-08-17,2242.0,ben_ali,1,succession
Q2836180,Q3334747,social_affairs,2010-01-14,1963.0,ben_ali,1,succession
Q3334747,Q3196042,social_affairs,2011-01-01,352.0,ben_ali,1,succession
Q3196042,Q3320454,social_affairs,2011-01-01,731.0,ben_ali,1,succession
Q3320454,Q29577458,social_affairs,2011-01-01,0.0,ben_ali,1,succession
Q29577458,Q3334747,social_affairs,2011-01-04,0.0,ben_ali,1,succession
Q3334747,TN-najeh-belkhiria-karoui,social_affairs,2011-01-04,54.0,ben_ali,1,succession
TN-najeh-belkhiria-karoui,Q3334747,social_affairs,2011-01-14,5713.0,transition,1,succession
Q3334747,Q3320454,social_affairs,2011-01-17,3.0,transition,1,succession
Q3320454,Q3318530,social_affairs,2011-01-27,10.0,transition,1,succession
Q3318530,Q29577458,social_affairs,2011-01-27,331.0,transition,1,succession
Q29577458,Q3318530,social_affairs,2011-02-27,5690.0,transition,1,succession
Q3318530,Q3196042,social_affairs,2011-12-24,300.0,transition,1,succession
Q3196042,Q16802173,social_affairs,2014-01-01,767.0,transition,1,succession
Q16802173,Q20423358,social_affairs,2015-01-01,365.0,second_republic,1,succession
Q20423358,TN-belgacem-sabri,social_affairs,2015-01-01,365.0,second_republic,1,succession
TN-belgacem-sabri,TN-unknown-39,social_affairs,2015-02-06,365.0,second_republic,1,succession
TN-unknown-39,Q16802173,social_affairs,2015-02-06,568.0,second_republic,1,succession
Q16802173,Q20423358,social_affairs,2015-02-06,568.0,second_republic,1,succession
Q20423358,Q55381738,social_affairs,2016-01-01,568.0,second_republic,1,succession
Q55381738,Q28105062,social_affairs,2016-01-01,1461.0,second_republic,1,succession
Q28105062,Q20423358,social_affairs,2016-01-12,1461.0,second_republic,1,succession
Q20423358,Q55381738,social_affairs,2016-08-27,228.0,second_republic,1,succession
Q55381738,Q28105062,social_affairs,2016-08-27,1279.0,second_republic,1,succession
Q28105062,Q91645255,social_affairs,2020-01-01,1279.0,second_republic,1,succession
Q91645255,Q28105062,social_affairs,2020-09-02,0.0,second_republic,1,succession
Q28105062,TN-issam-lahmar,social_affairs,2021-01-01,404.0,second_republic,1,succession
TN-issam-lahmar,Q108892347,social_affairs,2021-01-01,1314.0,second_republic,1,succession
Q108892347,Q128723414,social_affairs,2024-05-25,1314.0,saied_exception,1,succession
Q128723414,TN-unknown-4,social_affairs,2024-08-07,92.0,saied_exception,1,succession
Q15055101,Q3431743,state_property,1999-04-22,3703.0,ben_ali,1,succession
Q3431743,Q12214730,state_property,1999-11-17,3920.0,ben_ali,1,succession
Q12214730,Q3431743,state_property,1999-11-17,4120.0,ben_ali,1,succession
Q3431743,Q3079840,state_property,1999-11-17,4120.0,ben_ali,1,succession
Q3079840,Q12214730,state_property,2010-01-14,4120.0,ben_ali,1,succession
Q12214730,Q3079840,state_property,2010-10-12,352.0,ben_ali,1,succession
Q3079840,Q2827482,state_property,2011-01-01,81.0,ben_ali,1,succession
Q2827482,Q3469772,state_property,2011-01-01,0.0,ben_ali,1,succession
Q3469772,Q3079840,state_property,2011-01-04,731.0,ben_ali,1,succession
Q3079840,Q2827482,state_property,2011-01-27,54.0,transition,1,succession
Q2827482,Q3469772,state_property,2011-12-24,331.0,transition,1,succession
Q3469772,Q18398343,state_property,2014-01-29,767.0,transition,1,succession
Q18398343,Q24951001,state_property,2015-01-01,373.0,second_republic,1,succession
Q24951001,Q20391000,state_property,2015-02-06,365.0,second_republic,1,succession
Q20391000,Q24951001,state_property,2015-02-06,568.0,second_republic,1,succession
Q24951001,Q62601798,state_property,2016-01-01,568.0,second_republic,1,succession
Q62601798,Q30729047,state_property,2016-01-01,1461.0,second_republic,1,succession
Q30729047,Q62601798,state_property,2016-08-27,1461.0,second_republic,1,succession
Q62601798,Q30729047,state_property,2017-09-06,1279.0,second_republic,1,succession
Q30729047,Q62601798,state_property,2018-11-14,434.0,second_republic,1,succession
Q62601798,Q30728498,state_property,2019-11-08,359.0,second_republic,1,succession
Q30728498,Q98828570,state_property,2020-01-01,111.0,second_republic,1,succession
Q98828570,Q104873425,state_property,2020-01-01,366.0,second_republic,1,succession
Q104873425,Q2827482,state_property,2020-01-01,366.0,second_republic,1,succession
Q2827482,Q21511555,state_property,2020-01-01,366.0,second_republic,1,succession
Q21511555,Q98828570,state_property,2020-09-02,0.0,second_republic,1,succession
Q98828570,Q109544397,state_property,2021-01-01,404.0,second_republic,1,succession
Q109544397,TN-wajdi-hdhili,state_property,2021-01-01,1314.0,second_republic,1,succession
TN-wajdi-hdhili,Q2827482,state_property,2021-02-15,1314.0,second_republic,1,succession
Q2827482,Q109544397,state_property,2021-10-11,238.0,saied_exception,1,succession
Q109544397,TN-unknown-12,state_property,2024-08-07,1049.0,saied_exception,1,succession
Q1951854,Q3320538,tourism_handicrafts,1969-09-08,280.0,bourguiba,1,succession
Q3320538,Q29440996,tourism_handicrafts,1983-06-18,424.0,bourguiba,1,succession
Q29440996,Q121360095,tourism_handicrafts,1987-01-01,1127.0,bourguiba,1,succession
Q121360095,Q3318622,tourism_handicrafts,1988-01-01,365.0,ben_ali,1,succession
Q3318622,Q2827664,tourism_handicrafts,1988-04-12,366.0,ben_ali,1,succession
Q2827664,Q3318622,tourism_handicrafts,1988-07-27,14015.0,ben_ali,1,succession
Q3318622,Q27756741,tourism_handicrafts,1989-09-27,2373.0,ben_ali,1,succession
Q27756741,Q3318622,tourism_handicrafts,1989-09-27,3703.0,ben_ali,1,succession
Q3318622,Q27756741,tourism_handicrafts,1995-01-25,3703.0,ben_ali,1,succession
Q27756741,Q3320544,tourism_handicrafts,1999-11-17,2191.0,ben_ali,1,succession
Q3320544,Q3486689,tourism_handicrafts,1999-11-17,4120.0,ben_ali,1,succession
Q3486689,Q2821241,tourism_handicrafts,1999-11-17,4120.0,ben_ali,1,succession
Q2821241,Q27756741,tourism_handicrafts,1999-11-17,4120.0,ben_ali,1,succession
