source,target,weight,overlap_days,overlap_years,n_cabinets,cabinets,eras,tie_type
TN-kacem-bousnina,TN-mohamed-amamou,3383,3383,9.26,1,Gouvernement Karoui,ben_ali,co_membership
TN-kacem-bousnina,TN-mohamed-habib-hadj-said,3226,3226,8.83,1,Gouvernement Karoui,ben_ali,co_membership
TN-kacem-bousnina,TN-mohamed-larbi-mahjoubi,3226,3226,8.83,1,Gouvernement Karoui,ben_ali,co_membership
TN-kacem-bousnina,TN-mohamed-saad,3226,3226,8.83,1,Gouvernement Karoui,ben_ali,co_membership
TN-kacem-bousnina,TN-mongi-safra,2639,2639,7.23,1,Gouvernement Karoui,ben_ali,co_membership
TN-kacem-bousnina,TN-mouldi-zouaoui,3383,3383,9.26,1,Gouvernement Karoui,ben_ali,co_membership
TN-kacem-bousnina,TN-nebiha-gueddana,3383,3383,9.26,1,Gouvernement Karoui,ben_ali,co_membership
TN-kacem-bousnina,TN-noureddine-mejdoub,2872,2872,7.86,1,Gouvernement Karoui,ben_ali,co_membership
TN-kacem-bousnina,TN-sadok-fayala,2639,2639,7.23,1,Gouvernement Karoui,ben_ali,co_membership
TN-kacem-bousnina,TN-salah-brik-hannachi,2397,2397,6.56,1,Gouvernement Karoui,ben_ali,co_membership
TN-kacem-bousnina,TN-salah-el-hamdi,2342,2342,6.41,1,Gouvernement Karoui,ben_ali,co_membership
TN-kacem-bousnina,TN-salah-jebali,2639,2639,7.23,1,Gouvernement Karoui,ben_ali,co_membership
TN-kacem-bousnina,TN-slaheddine-cherif,2639,2639,7.23,1,Gouvernement Karoui,ben_ali,co_membership
TN-kacem-bousnina,TN-tahar-hadj-ali,2397,2397,6.56,1,Gouvernement Karoui,ben_ali,co_membership
TN-kacem-bousnina,TN-unknown-100,3383,3383,9.26,1,Gouvernement Karoui,ben_ali,co_membership
TN-kacem-bousnina,TN-unknown-101,3383,3383,9.26,1,Gouvernement Karoui,ben_ali,co_membership
TN-kacem-bousnina,TN-unknown-102,3383,3383,9.26,1,Gouvernement Karoui,ben_ali,co_membership
TN-kacem-bousnina,TN-unknown-103,3383,3383,9.26,1,Gouvernement Karoui,ben_ali,co_membership
TN-kacem-bousnina,TN-unknown-104,3383,3383,9.26,1,Gouvernement Karoui,ben_ali,co_membership
TN-kacem-bousnina,TN-unknown-105,3383,3383,9.26,1,Gouvernement Karoui,ben_ali,co_membership
TN-kacem-bousnina,TN-unknown-106,3383,3383,9.26,1,Gouvernement Karoui,ben_ali,co_membership
TN-kacem-bousnina,TN-unknown-43,3383,3383,9.26,1,Gouvernement Karoui,ben_ali,co_membership
TN-kacem-bousnina,TN-unknown-54,3383,3383,9.26,1,Gouvernement Karoui,ben_ali,co_membership
TN-kacem-bousnina,TN-unknown-96,3383,3383,9.26,1,Gouvernement Karoui,ben_ali,co_membership
TN-kacem-bousnina,TN-unknown-97,3383,3383,9.26,1,Gouvernement Karoui,ben_ali,co_membership
TN-kacem-bousnina,TN-unknown-98,3383,3383,9.26,1,Gouvernement Karoui,ben_ali,co_membership
TN-kacem-bousnina,TN-unknown-99,3383,3383,9.26,1,Gouvernement Karoui,ben_ali,co_membership
TN-kamel-haj-sassi,TN-mohamed-amamou,1974,1974,5.4,1,Gouvernement Karoui,ben_ali,co_membership
TN-kamel-haj-sassi,TN-mohamed-habib-hadj-said,1974,1974,5.4,1,Gouvernement Karoui,ben_ali,co_membership
TN-kamel-haj-sassi,TN-mohamed-larbi-mahjoubi,1974,1974,5.4,1,Gouvernement Karoui,ben_ali,co_membership
TN-kamel-haj-sassi,TN-mohamed-saad,1974,1974,5.4,1,Gouvernement Karoui,ben_ali,co_membership
TN-kamel-haj-sassi,TN-mohsen-boujbal,1974,1974,5.4,1,Gouvernement Karoui,ben_ali,co_membership
TN-kamel-haj-sassi,TN-mongi-safra,1974,1974,5.4,1,Gouvernement Karoui,ben_ali,co_membership
TN-kamel-haj-sassi,TN-mouldi-zouaoui,1974,1974,5.4,1,Gouvernement Karoui,ben_ali,co_membership
TN-kamel-haj-sassi,TN-nebiha-gueddana,1974,1974,5.4,1,Gouvernement Karoui,ben_ali,co_membership
TN-kamel-haj-sassi,TN-noureddine-mejdoub,1974,1974,5.4,1,Gouvernement Karoui,ben_ali,co_membership
TN-kamel-haj-sassi,TN-salah-brik-hannachi,1974,1974,5.4,1,Gouvernement Karoui,ben_ali,co_membership
TN-kamel-haj-sassi,TN-salah-el-hamdi,1974,1974,5.4,1,Gouvernement Karoui,ben_ali,co_membership
TN-kamel-haj-sassi,TN-salah-jebali,1974,1974,5.4,1,Gouvernement Karoui,ben_ali,co_membership
TN-kamel-haj-sassi,TN-slaheddine-cherif,1974,1974,5.4,1,Gouvernement Karoui,ben_ali,co_membership
TN-kamel-haj-sassi,TN-tahar-hadj-ali,1974,1974,5.4,1,Gouvernement Karoui,ben_ali,co_membership
TN-kamel-haj-sassi,TN-unknown-100,1974,1974,5.4,1,Gouvernement Karoui,ben_ali,co_membership
TN-kamel-haj-sassi,TN-unknown-101,1974,1974,5.4,1,Gouvernement Karoui,ben_ali,co_membership
TN-kamel-haj-sassi,TN-unknown-102,1974,1974,5.4,1,Gouvernement Karoui,ben_ali,co_membership
TN-kamel-haj-sassi,TN-unknown-103,1974,1974,5.4,1,Gouvernement Karoui,ben_ali,co_membership
TN-kamel-haj-sassi,TN-unknown-104,1974,1974,5.4,1,Gouvernement Karoui,ben_ali,co_membership
TN-kamel-haj-sassi,TN-unknown-105,1974,1974,5.4,1,Gouvernement Karoui,ben_ali,co_membership
TN-kamel-haj-sassi,TN-unknown-106,1974,1974,5.4,1,Gouvernement Karoui,ben_ali,co_membership
TN-kamel-haj-sassi,TN-unknown-96,1974,1974,5.4,1,Gouvernement Karoui,ben_ali,co_membership
TN-kamel-haj-sassi,TN-unknown-97,1974,1974,5.4,1,Gouvernement Karoui,ben_ali,co_membership
TN-kamel-haj-sassi,TN-unknown-98,1974,1974,5.4,1,Gouvernement Karoui,ben_ali,co_membership
TN-kamel-haj-sassi,TN-unknown-99,1974,1974,5.4,1,Gouvernement Karoui,ben_ali,co_membership
TN-mohamed-ali-ganzoui,TN-mohamed-amamou,1437,1437,3.93,1,Gouvernement Karoui,ben_ali,co_membership
TN-mohamed-ali-ganzoui,TN-mohamed-habib-hadj-said,1437,1437,3.93,1,Gouvernement Karoui,ben_ali,co_membership
TN-mohamed-ali-ganzoui,TN-mohamed-larbi-mahjoubi,1437,1437,3.93,1,Gouvernement Karoui,ben_ali,co_membership
TN-mohamed-ali-ganzoui,TN-mohamed-saad,1437,1437,3.93,1,Gouvernement Karoui,ben_ali,co_membership
TN-mohamed-ali-ganzoui,TN-mohsen-boujbal,1437,1437,3.93,1,Gouvernement Karoui,ben_ali,co_membership
TN-mohamed-ali-ganzoui,TN-mongi-safra,1437,1437,3.93,1,Gouvernement Karoui,ben_ali,co_membership
TN-mohamed-ali-ganzoui,TN-mouldi-zouaoui,1437,1437,3.93,1,Gouvernement Karoui,ben_ali,co_membership
TN-mohamed-ali-ganzoui,TN-nebiha-gueddana,1437,1437,3.93,1,Gouvernement Karoui,ben_ali,co_membership
TN-mohamed-ali-ganzoui,TN-noureddine-mejdoub,1437,1437,3.93,1,Gouvernement Karoui,ben_ali,co_membership
TN-mohamed-ali-ganzoui,TN-salah-brik-hannachi,1437,1437,3.93,1,Gouvernement Karoui,ben_ali,co_membership
TN-mohamed-ali-ganzoui,TN-salah-el-hamdi,1437,1437,3.93,1,Gouvernement Karoui,ben_ali,co_membership
TN-mohamed-ali-ganzoui,TN-salah-jebali,1437,1437,3.93,1,Gouvernement Karoui,ben_ali,co_membership
TN-mohamed-ali-ganzoui,TN-slaheddine-cherif,1437,1437,3.93,1,Gouvernement Karoui,ben_ali,co_membership
TN-mohamed-ali-ganzoui,TN-tahar-hadj-ali,1437,1437,3.93,1,Gouvernement Karoui,ben_ali,co_membership
TN-mohamed-ali-ganzoui,TN-unknown-100,1437,1437,3.93,1,Gouvernement Karoui,ben_ali,co_membership
TN-mohamed-ali-ganzoui,TN-unknown-101,1437,1437,3.93,1,Gouvernement Karoui,ben_ali,co_membership
TN-mohamed-ali-ganzoui,TN-unknown-102,1437,1437,3.93,1,Gouvernement Karoui,ben_ali,co_membership
TN-mohamed-ali-ganzoui,TN-unknown-103,1437,1437,3.93,1,Gouvernement Karoui,ben_ali,co_membership
TN-mohamed-ali-ganzoui,TN-unknown-104,1437,1437,3.93,1,Gouvernement Karoui,ben_ali,co_membership
TN-mohamed-ali-ganzoui,TN-unknown-105,1437,1437,3.93,1,Gouvernement Karoui,ben_ali,co_membership
TN-mohamed-ali-ganzoui,TN-unknown-106,1437,1437,3.93,1,Gouvernement Karoui,ben_ali,co_membership
TN-mohamed-ali-ganzoui,TN-unknown-96,1437,1437,3.93,1,Gouvernement Karoui,ben_ali,co_membership
TN-mohamed-ali-ganzoui,TN-unknown-97,1437,1437,3.93,1,Gouvernement Karoui,ben_ali,co_membership
TN-mohamed-ali-ganzoui,TN-unknown-98,1437,1437,3.93,1,Gouvernement Karoui,ben_ali,co_membership
TN-mohamed-ali-ganzoui,TN-unknown-99,1437,1437,3.93,1,Gouvernement Karoui,ben_ali,co_membership
TN-mohamed-amamou,TN-mohamed-habib-hadj-said,3226,3226,8.83,1,Gouvernement Karoui,ben_ali,co_membership
TN-mohamed-amamou,TN-mohamed-larbi-mahjoubi,3226,3226,8.83,1,Gouvernement Karoui,ben_ali,co_membership
TN-mohamed-amamou,TN-mohamed-saad,3226,3226,8.83,1,Gouvernement Karoui,ben_ali,co_membership
TN-mohamed-amamou,TN-mohsen-boujbal,3383,3383,9.26,1,Gouvernement Karoui,ben_ali,co_membership
TN-mohamed-amamou,TN-mongi-safra,2639,2639,7.23,1,Gouvernement Karoui,ben_ali,co_membership
TN-mohamed-amamou,TN-mouldi-zouaoui,3383,3383,9.26,1,Gouvernement Karoui,ben_ali,co_membership
TN-mohamed-amamou,TN-nebiha-gueddana,3383,3383,9.26,1,Gouvernement Karoui,ben_ali,co_membership
TN-mohamed-amamou,TN-noureddine-mejdoub,2872,2872,7.86,1,Gouvernement Karoui,ben_ali,co_membership
TN-mohamed-amamou,TN-sadok-fayala,2639,2639,7.23,1,Gouvernement Karoui,ben_ali,co_membership
TN-mohamed-amamou,TN-salah-brik-hannachi,2397,2397,6.56,1,Gouvernement Karoui,ben_ali,co_membership
TN-mohamed-amamou,TN-salah-el-hamdi,2342,2342,6.41,1,Gouvernement Karoui,ben_ali,co_membership
TN-mohamed-amamou,TN-salah-jebali,2639,2639,7.23,1,Gouvernement Karoui,ben_ali,co_membership
TN-mohamed-amamou,TN-slaheddine-cherif,2639,2639,7.23,1,Gouvernement Karoui,ben_ali,co_membership
TN-mohamed-amamou,TN-tahar-hadj-ali,2397,2397,6.56,1,Gouvernement Karoui,ben_ali,co_membership
TN-mohamed-amamou,TN-unknown-100,3383,3383,9.26,1,Gouvernement Karoui,ben_ali,co_membership
TN-mohamed-amamou,TN-unknown-101,3383,3383,9.26,1,Gouvernement Karoui,ben_ali,co_membership
TN-mohamed-amamou,TN-unknown-102,3383,3383,9.26,1,Gouvernement Karoui,ben_ali,co_membership
TN-mohamed-amamou,TN-unknown-103,3383,3383,9.26,1,Gouvernement Karoui,ben_ali,co_membership
TN-mohamed-amamou,TN-unknown-104,3383,3383,9.26,1,Gouvernement Karoui,ben_ali,co_membership
TN-mohamed-amamou,TN-unknown-105,3383,3383,9.26,1,Gouvernement Karoui,ben_ali,co_membership
TN-mohamed-amamou,TN-unknown-106,3383,3383,9.26,1,Gouvernement Karoui,ben_ali,co_membership
TN-mohamed-amamou,TN-unknown-43,3383,3383,9.26,1,Gouvernement Karoui,ben_ali,co_membership
TN-mohamed-amamou,TN-unknown-54,3383,3383,9.26,1,Gouvernement Karoui,ben_ali,co_membership
TN-mohamed-amamou,TN-unknown-96,3383,3383,9.26,1,Gouvernement Karoui,ben_ali,co_membership
TN-mohamed-amamou,TN-unknown-97,3383,3383,9.26,1,Gouvernement Karoui,ben_ali,co_membership
TN-mohamed-amamou,TN-unknown-98,3383,3383,9.26,1,Gouvernement Karoui,ben_ali,co_membership
TN-mohamed-amamou,TN-unknown-99,3383,3383,9.26,1,Gouvernement Karoui,ben_ali,co_membership
TN-mohamed-habib-hadj-said,TN-mohamed-larbi-mahjoubi,3226,3226,8.83,1,Gouvernement Karoui,ben_ali,co_membership
TN-mohamed-habib-hadj-said,TN-mohamed-saad,3226,3226,8.83,1,Gouvernement Karoui,ben_ali,co_membership
TN-mohamed-habib-hadj-said,TN-mohsen-boujbal,3226,3226,8.83,1,Gouvernement Karoui,ben_ali,co_membership
TN-mohamed-habib-hadj-said,TN-mongi-safra,2639,2639,7.23,1,Gouvernement Karoui,ben_ali,co_membership
TN-mohamed-habib-hadj-said,TN-mouldi-zouaoui,3226,3226,8.83,1,Gouvernement Karoui,ben_ali,co_membership
TN-mohamed-habib-hadj-said,TN-nebiha-gueddana,3226,3226,8.83,1,Gouvernement Karoui,ben_ali,co_membership
TN-mohamed-habib-hadj-said,TN-noureddine-mejdoub,2872,2872,7.86,1,Gouvernement Karoui,ben_ali,co_membership
TN-mohamed-habib-hadj-said,TN-sadok-fayala,2639,2639,7.23,1,Gouvernement Karoui,ben_ali,co_membership
TN-mohamed-habib-hadj-said,TN-salah-brik-hannachi,2397,2397,6.56,1,Gouvernement Karoui,ben_ali,co_membership
TN-mohamed-habib-hadj-said,TN-salah-el-hamdi,2342,2342,6.41,1,Gouvernement Karoui,ben_ali,co_membership
TN-mohamed-habib-hadj-said,TN-salah-jebali,2639,2639,7.23,1,Gouvernement Karoui,ben_ali,co_membership
TN-mohamed-habib-hadj-said,TN-slaheddine-cherif,2639,2639,7.23,1,Gouvernement Karoui,ben_ali,co_membership
TN-mohamed-habib-hadj-said,TN-tahar-hadj-ali,2397,2397,6.56,1,Gouvernement Karoui,ben_ali,co_membership
TN-mohamed-habib-hadj-said,TN-unknown-100,3226,3226,8.83,1,Gouvernement Karoui,ben_ali,co_membership
TN-mohamed-habib-hadj-said,TN-unknown-101,3226,3226,8.83,1,Gouvernement Karoui,ben_ali,co_membership
TN-mohamed-habib-hadj-said,TN-unknown-102,3226,3226,8.83,1,Gouvernement Karoui,ben_ali,co_membership
TN-mohamed-habib-hadj-said,TN-unknown-103,3226,3226,8.83,1,Gouvernement Karoui,ben_ali,co_membership
TN-mohamed-habib-hadj-said,TN-unknown-104,3226,3226,8.83,1,Gouvernement Karoui,ben_ali,co_membership
TN-mohamed-habib-hadj-said,TN-unknown-105,3226,3226,8.83,1,Gouvernement Karoui,ben_ali,co_membership
TN-mohamed-habib-hadj-said,TN-unknown-106,3226,3226,8.83,1,Gouvernement Karoui,ben_ali,co_membership
TN-mohamed-habib-hadj-said,TN-unknown-43,3226,3226,8.83,1,Gouvernement Karoui,ben_ali,co_membership
TN-mohamed-habib-hadj-said,TN-unknown-54,3226,3226,8.83,1,Gouvernement Karoui,ben_ali,co_membership
TN-mohamed-habib-hadj-said,TN-unknown-96,3226,3226,8.83,1,Gouvernement Karoui,ben_ali,co_membership
TN-mohamed-habib-hadj-said,TN-unknown-97,3226,3226,8.83,1,Gouvernement Karoui,ben_ali,co_membership
TN-mohamed-habib-hadj-said,TN-unknown-98,3226,3226,8.83,1,Gouvernement Karoui,ben_ali,co_membership
TN-mohamed-habib-hadj-said,TN-unknown-99,3226,3226,8.83,1,Gouvernement Karoui,ben_ali,co_membership
TN-mohamed-larbi-mahjoubi,TN-mohamed-saad,3226,3226,8.83,1,Gouvernement Karoui,ben_ali,co_membership
TN-mohamed-larbi-mahjoubi,TN-mohsen-boujbal,3226,3226,8.83,1,Gouvernement Karoui,ben_ali,co_membership
TN-mohamed-larbi-mahjoubi,TN-mongi-safra,2639,2639,7.23,1,Gouvernement Karoui,ben_ali,co_membership
TN-mohamed-larbi-mahjoubi,TN-mouldi-zouaoui,3226,3226,8.83,1,Gouvernement Karoui,ben_ali,co_membership
TN-mohamed-larbi-mahjoubi,TN-nebiha-gueddana,3226,3226,8.83,1,Gouvernement Karoui,ben_ali,co_membership
TN-mohamed-larbi-mahjoubi,TN-noureddine-mejdoub,2872,2872,7.86,1,Gouvernement Karoui,ben_ali,co_membership
TN-mohamed-larbi-mahjoubi,TN-sadok-fayala,2639,2639,7.23,1,Gouvernement Karoui,ben_ali,co_membership
TN-mohamed-larbi-mahjoubi,TN-salah-brik-hannachi,2397,2397,6.56,1,Gouvernement Karoui,ben_ali,co_membership
TN-mohamed-larbi-mahjoubi,TN-salah-el-hamdi,2342,2342,6.41,1,Gouvernement Karoui,ben_ali,co_membership
TN-mohamed-larbi-mahjoubi,TN-salah-jebali,2639,2639,7.23,1,Gouvernement Karoui,ben_ali,co_membership
TN-mohamed-larbi-mahjoubi,TN-slaheddine-cherif,2639,2639,7.23,1,Gouvernement Karoui,ben_ali,co_membership
TN-mohamed-larbi-mahjoubi,TN-tahar-hadj-ali,2397,2397,6.56,1,Gouvernement Karoui,ben_ali,co_membership
TN-mohamed-larbi-mahjoubi,TN-unknown-100,3226,3226,8.83,1,Gouvernement Karoui,ben_ali,co_membership
TN-mohamed-larbi-mahjoubi,TN-unknown-101,3226,3226,8.83,1,Gouvernement Karoui,ben_ali,co_membership
TN-mohamed-larbi-mahjoubi,TN-unknown-102,3226,3226,8.83,1,Gouvernement Karoui,ben_ali,co_membership
TN-mohamed-larbi-mahjoubi,TN-unknown-103,3226,3226,8.83,1,Gouvernement Karoui,ben_ali,co_membership
TN-mohamed-larbi-mahjoubi,TN-unknown-104,3226,3226,8.83,1,Gouvernement Karoui,ben_ali,co_membership
TN-mohamed-larbi-mahjoubi,TN-unknown-105,3226,3226,8.83,1,Gouvernement Karoui,ben_ali,co_membership
TN-mohamed-larbi-mahjoubi,TN-unknown-106,3226,3226,8.83,1,Gouvernement Karoui,ben_ali,co_membership
TN-mohamed-larbi-mahjoubi,TN-unknown-43,3226,3226,8.83,1,Gouvernement Karoui,ben_ali,co_membership
TN-mohamed-larbi-mahjoubi,TN-unknown-54,3226,3226,8.83,1,Gouvernement Karoui,ben_ali,co_membership
TN-mohamed-larbi-mahjoubi,TN-unknown-96,3226,3226,8.83,1,Gouvernement Karoui,ben_ali,co_membership
TN-mohamed-larbi-mahjoubi,TN-unknown-97,3226,3226,8.83,1,Gouvernement Karoui,ben_ali,co_membership
TN-mohamed-larbi-mahjoubi,TN-unknown-98,3226,3226,8.83,1,Gouvernement Karoui,ben_ali,co_membership
TN-mohamed-larbi-mahjoubi,TN-unknown-99,3226,3226,8.83,1,Gouvernement Karoui,ben_ali,co_membership
TN-mohamed-saad,TN-mohsen-boujbal,3226,3226,8.83,1,Gouvernement Karoui,ben_ali,co_membership
TN-mohamed-saad,TN-mongi-safra,2639,2639,7.23,1,Gouvernement Karoui,ben_ali,co_membership
TN-mohamed-saad,TN-mouldi-zouaoui,3226,3226,8.83,1,Gouvernement Karoui,ben_ali,co_membership
TN-mohamed-saad,TN-nebiha-gueddana,3226,3226,8.83,1,Gouvernement Karoui,ben_ali,co_membership
TN-mohamed-saad,TN-noureddine-mejdoub,2872,2872,7.86,1,Gouvernement Karoui,ben_ali,co_membership
TN-mohamed-saad,TN-sadok-fayala,2639,2639,7.23,1,Gouvernement Karoui,ben_ali,co_membership
TN-mohamed-saad,TN-salah-brik-hannachi,2397,2397,6.56,1,Gouvernement Karoui,ben_ali,co_membership
TN-mohamed-saad,TN-salah-el-hamdi,2342,2342,6.41,1,Gouvernement Karoui,ben_ali,co_membership
TN-mohamed-saad,TN-salah-jebali,2639,2639,7.23,1,Gouvernement Karoui,ben_ali,co_membership
TN-mohamed-saad,TN-slaheddine-cherif,2639,2639,7.23,1,Gouvernement Karoui,ben_ali,co_membership
TN-mohamed-saad,TN-tahar-hadj-ali,2397,2397,6.56,1,Gouvernement Karoui,ben_ali,co_membership
TN-mohamed-saad,TN-unknown-100,3226,3226,8.83,1,Gouvernement Karoui,ben_ali,co_membership
TN-mohamed-saad,TN-unknown-101,3226,3226,8.83,1,Gouvernement Karoui,ben_ali,co_membership
TN-mohamed-saad,TN-unknown-102,3226,3226,8.83,1,Gouvernement Karoui,ben_ali,co_membership
TN-mohamed-saad,TN-unknown-103,3226,3226,8.83,1,Gouvernement Karoui,ben_ali,co_membership
TN-mohamed-saad,TN-unknown-104,3226,3226,8.83,1,Gouvernement Karoui,ben_ali,co_membership
TN-mohamed-saad,TN-unknown-105,3226,3226,8.83,1,Gouvernement Karoui,ben_ali,co_membership
TN-mohamed-saad,TN-unknown-106,3226,3226,8.83,1,Gouvernement Karoui,ben_ali,co_membership
TN-mohamed-saad,TN-unknown-43,3226,3226,8.83,1,Gouvernement Karoui,ben_ali,co_membership
TN-mohamed-saad,TN-unknown-54,3226,3226,8.83,1,Gouvernement Karoui,ben_ali,co_membership
TN-mohamed-saad,TN-unknown-96,3226,3226,8.83,1,Gouvernement Karoui,ben_ali,co_membership
TN-mohamed-saad,TN-unknown-97,3226,3226,8.83,1,Gouvernement Karoui,ben_ali,co_membership
TN-mohamed-saad,TN-unknown-98,3226,3226,8.83,1,Gouvernement Karoui,ben_ali,co_membership
TN-mohamed-saad,TN-unknown-99,3226,3226,8.83,1,Gouvernement Karoui,ben_ali,co_membership
TN-mohsen-boujbal,TN-mongi-safra,2639,2639,7.23,1,Gouvernement Karoui,ben_ali,co_membership
TN-mohsen-boujbal,TN-mouldi-zouaoui,3383,3383,9.26,1,Gouvernement Karoui,ben_ali,co_membership
TN-mohsen-boujbal,TN-nebiha-gueddana,3383,3383,9.26,1,Gouvernement Karoui,ben_ali,co_membership
TN-mohsen-boujbal,TN-noureddine-mejdoub,2872,2872,7.86,1,Gouvernement Karoui,ben_ali,co_membership
TN-mohsen-boujbal,TN-sadok-fayala,2639,2639,7.23,1,Gouvernement Karoui,ben_ali,co_membership
TN-mohsen-boujbal,TN-salah-brik-hannachi,2397,2397,6.56,1,Gouvernement Karoui,ben_ali,co_membership
TN-mohsen-boujbal,TN-salah-el-hamdi,2342,2342,6.41,1,Gouvernement Karoui,ben_ali,co_membership
TN-mohsen-boujbal,TN-salah-jebali,2639,2639,7.23,1,Gouvernement Karoui,ben_ali,co_membership
TN-mohsen-boujbal,TN-slaheddine-cherif,2639,2639,7.23,1,Gouvernement Karoui,ben_ali,co_membership
TN-mohsen-boujbal,TN-tahar-hadj-ali,2397,2397,6.56,1,Gouvernement Karoui,ben_ali,co_membership
TN-mohsen-boujbal,TN-unknown-100,3383,3383,9.26,1,Gouvernement Karoui,ben_ali,co_membership
TN-mohsen-boujbal,TN-unknown-101,3383,3383,9.26,1,Gouvernement Karoui,ben_ali,co_membership
TN-mohsen-boujbal,TN-unknown-102,3383,3383,9.26,1,Gouvernement Karoui,ben_ali,co_membership
TN-mohsen-boujbal,TN-unknown-103,3383,3383,9.26,1,Gouvernement Karoui,ben_ali,co_membership
TN-mohsen-boujbal,TN-unknown-104,3383,3383,9.26,1,Gouvernement Karoui,ben_ali,co_membership
TN-mohsen-boujbal,TN-unknown-105,3383,3383,9.26,1,Gouvernement Karoui,ben_ali,co_membership
TN-mohsen-boujbal,TN-unknown-106,3383,3383,9.26,1,Gouvernement Karoui,ben_ali,co_membership
TN-mohsen-boujbal,TN-unknown-43,3383,3383,9.26,1,Gouvernement Karoui,ben_ali,co_membership
TN-mohsen-boujbal,TN-unknown-54,3383,3383,9.26,1,Gouvernement Karoui,ben_ali,co_membership
TN-mohsen-boujbal,TN-unknown-96,3383,3383,9.26,1,Gouvernement Karoui,ben_ali,co_membership
TN-mohsen-boujbal,TN-unknown-97,3383,3383,9.26,1,Gouvernement Karoui,ben_ali,co_membership
TN-mohsen-boujbal,TN-unknown-98,3383,3383,9.26,1,Gouvernement Karoui,ben_ali,co_membership
TN-mohsen-boujbal,TN-unknown-99,3383,3383,9.26,1,Gouvernement Karoui,ben_ali,co_membership
TN-mongi-safra,TN-mouldi-zouaoui,2639,2639,7.23,1,Gouvernement Karoui,ben_ali,co_membership
TN-mongi-safra,TN-nebiha-gueddana,2639,2639,7.23,1,Gouvernement Karoui,ben_ali,co_membership
TN-mongi-safra,TN-noureddine-mejdoub,2639,2639,7.23,1,Gouvernement Karoui,ben_ali,co_membership
TN-mongi-safra,TN-sadok-fayala,2639,2639,7.23,1,Gouvernement Karoui,ben_ali,co_membership
TN-mongi-safra,TN-salah-brik-hannachi,2397,2397,6.56,1,Gouvernement Karoui,ben_ali,co_membership
TN-mongi-safra,TN-salah-el-hamdi,2342,2342,6.41,1,Gouvernement Karoui,ben_ali,co_membership
TN-mongi-safra,TN-salah-jebali,2639,2639,7.23,1,Gouvernement Karoui,ben_ali,co_membership
TN-mongi-safra,TN-slaheddine-cherif,2639,2639,7.23,1,Gouvernement Karoui,ben_ali,co_membership
TN-mongi-safra,TN-tahar-hadj-ali,2397,2397,6.56,1,Gouvernement Karoui,ben_ali,co_membership
TN-mongi-safra,TN-unknown-100,2639,2639,7.23,1,Gouvernement Karoui,ben_ali,co_membership
TN-mongi-safra,TN-unknown-101,2639,2639,7.23,1,Gouvernement Karoui,ben_ali,co_membership
TN-mongi-safra,TN-unknown-102,2639,2639,7.23,1,Gouvernement Karoui,ben_ali,co_membership
TN-mongi-safra,TN-unknown-103,2639,2639,7.23,1,Gouvernement Karoui,ben_ali,co_membership
TN-mongi-safra,TN-unknown-104,2639,2639,7.23,1,Gouvernement Karoui,ben_ali,co_membership
TN-mongi-safra,TN-unknown-105,2639,2639,7.23,1,Gouvernement Karoui,ben_ali,co_membership
TN-mongi-safra,TN-unknown-106,2639,2639,7.23,1,Gouvernement Karoui,ben_ali,co_membership
TN-mongi-safra,TN-unknown-43,2639,2639,7.23,1,Gouvernement Karoui,ben_ali,co_membership
TN-mongi-safra,TN-unknown-54,2639,2639,7.23,1,Gouvernement Karoui,ben_ali,co_membership
TN-mongi-safra,TN-unknown-96,2639,2639,7.23,1,Gouvernement Karoui,ben_ali,co_membership
TN-mongi-safra,TN-unknown-97,2639,2639,7.23,1,Gouvernement Karoui,ben_ali,co_membership
TN-mongi-safra,TN-unknown-98,2639,2639,7.23,1,Gouvernement Karoui,ben_ali,co_membership
TN-mongi-safra,TN-unknown-99,2639,2639,7.23,1,Gouvernement Karoui,ben_ali,co_membership
TN-mouldi-zouaoui,TN-nebiha-gueddana,3383,3383,9.26,1,Gouvernement Karoui,ben_ali,co_membership
TN-mouldi-zouaoui,TN-noureddine-mejdoub,2872,2872,7.86,1,Gouvernement Karoui,ben_ali,co_membership
TN-mouldi-zouaoui,TN-sadok-fayala,2639,2639,7.23,1,Gouvernement Karoui,ben_ali,co_membership
TN-mouldi-zouaoui,TN-salah-brik-hannachi,2397,2397,6.56,1,Gouvernement Karoui,ben_ali,co_membership
TN-mouldi-zouaoui,TN-salah-el-hamdi,2342,2342,6.41,1,Gouvernement Karoui,ben_ali,co_membership
TN-mouldi-zouaoui,TN-salah-jebali,2639,2639,7.23,1,Gouvernement Karoui,ben_ali,co_membership
TN-mouldi-zouaoui,TN-slaheddine-cherif,2639,2639,7.23,1,Gouvernement Karoui,ben_ali,co_membership
TN-mouldi-zouaoui,TN-tahar-hadj-ali,2397,2397,6.56,1,Gouvernement Karoui,ben_ali,co_membership
TN-mouldi-zouaoui,TN-unknown-100,3383,3383,9.26,1,Gouvernement Karoui,ben_ali,co_membership
TN-mouldi-zouaoui,TN-unknown-101,3383,3383,9.26,1,Gouvernement Karoui,ben_ali,co_membership
TN-mouldi-zouaoui,TN-unknown-102,3383,3383,9.26,1,Gouvernement Karoui,ben_ali,co_membership
TN-mouldi-zouaoui,TN-unknown-103,3383,3383,9.26,1,Gouvernement Karoui,ben_ali,co_membership
