layer,person_id,name_raw,script,surname_candidates,spine_candidates,period,subgroup,name_ar,spine_candidates_ar,first_year,max_rank_level,ever_head_of_government,birth_governorate
ministers,TN-abdelaziz-beltaief,Abdelaziz Beltaïef,lat,BELTAIEF,BLTF,bourguiba,,,,1970,5,False,
ministers,TN-abdelaziz-hamzaoui,Abdelaziz Hamzaoui,lat,HAMZAOUI,HMZ,bourguiba,,,,1973,5,False,
ministers,TN-abdelaziz-menchari,Abdelaziz Menchari,lat,MENCHARI,MNSR,protectorate,,,,1952,3,False,
ministers,TN-abdelhamid-sassi,Abdelhamid Sassi et Larbi Mallakh,lat,MALLAKH,MLX,bourguiba,,,,1971,3,False,
ministers,TN-abdelkader-belkhodja,Abdelkader Belkhodja,lat,BELKHODJA,BLXJ,protectorate,,,,1947,3,False,
ministers,TN-abdellatif-saddam,Abdellatif Saddem,lat,SADDEM,SDM,ben_ali,,,,1999,3,False,
ministers,TN-abderrahman-ben-messaoud,Abderrahman Ben Messaoud,lat,BEN MESSAOUD|MESSAOUD,BMSD|MSD,bourguiba,,,,1971,5,False,
ministers,TN-abderrazak-daaloul,Abderrazak Daaloul,lat,DAALOUL,DL,ben_ali,,,,2005,5,False,
ministers,TN-abdessalem-mseddi,Abdessalem Mseddi,lat,MSEDDI,MSD,ben_ali,,,,1987,3,False,
ministers,TN-ahmed-ben-arfa,Ahmed Ben Arfa,lat,BEN ARFA|ARFA,BNRF|RF,bourguiba,,,,1983,5,False,
ministers,TN-ahmed-dhouib,Ahmed Dhouib,lat,DHOUIB,DB,ben_ali,,,,2007,5,False,
ministers,TN-ahmed-khaled,Ahmed Khaled,lat,KHALED,XLD,ben_ali,,,,1989,3,False,
ministers,TN-ahmed-mahjoub,Ahmed Mahjoub,lat,MAHJOUB,MHJB,ben_ali,,,,2001,5,False,
ministers,TN-albert-bessis,Albert Bessis,lat,BESSIS,BS,protectorate,,,,1954,3,False,
ministers,TN-ali-hafsi-jeddi,Ali Hafsi Jeddi,lat,JEDDI,JD,saied_exception,,,,2021,3,False,
ministers,TN-ali-ladhari,Ali Ladhari,lat,LADHARI,LDR,protectorate,,,,1947,3,False,
ministers,TN-amel-nafti,Amel Nafti,lat,NAFTI,NFT,second_republic,,,,2015,5,False,
ministers,TN-ameur-ghedira,Ameur Ghedira,lat,GHEDIRA,VDR,bourguiba,,,,1984,5,False,
ministers,TN-ameur-horchani,Ameur Horchani,lat,HORCHANI,HRSN,ben_ali,,,,1988,5,False,
ministers,TN-amor-bejaoui,Amor Bejaoui,lat,BEJAOUI,BJ,ben_ali,,,,1988,5,False,
ministers,TN-amor-ben-romdhan,Amor Ben Romdhan,lat,BEN ROMDHAN|ROMDHAN,BNRMDN|RMDN,ben_ali,,,,1988,5,False,
ministers,TN-andre-barouch,André Barouch,lat,BAROUCH,BRS,monarchy,,,,1956,3,False,
ministers,TN-andre-blanchard,Jean Dèze puis André Blanchard à partir du,lat,DU,D,protectorate,,,,1950,3,False,
ministers,TN-azzouz-rebai,Azzouz Rebaï,lat,REBAI,RB,protectorate_end,,,,1956,5,False,
ministers,TN-baccar-touzani,Baccar Touzani,lat,TOUZANI,TZN,bourguiba,,,,1970,5,False,
ministers,TN-bechir-ben-yahmed,Béchir Ben Yahmed,lat,BEN YAHMED|YAHMED,BNHMD|HMD,protectorate_end,,,,1956,5,False,
ministers,TN-bechir-ennaji,Béchir Ennaji,lat,ENNAJI,NJ,monarchy,,,,1957,5,False,
ministers,TN-bechir-louzir,Béchir Louzir,lat,LOUZIR,LZR,ben_ali,,,,2008,5,False,
ministers,TN-bechir-mejdoub,Béchir Mejdoub,lat,MEJDOUB,MJDB,ben_ali,,,,2001,5,False,
ministers,TN-belgacem-sabri,Belgacem Sabri,lat,SABRI,SBR,second_republic,,,,2015,5,False,
ministers,TN-brahim-baccari,Brahim Baccari,lat,BACCARI,BKR,ben_ali,,,,2001,5,False,
ministers,TN-brahim-turki,Brahim Turki,lat,TURKI,TRK,bourguiba,,,,1976,5,False,
ministers,TN-chedly-ben-romdhane,Chedly Ben Romdhane,lat,BEN ROMDHANE|ROMDHANE,BNRMDN|RMDN,protectorate,,,,1954,3,False,
ministers,TN-chedly-rehaiem,Chedly Rehaïem,lat,REHAIEM,RHM,protectorate,,,,1954,3,False,
ministers,TN-chokri-ayachi,Chokri Ayachi,lat,AYACHI,S,ben_ali,,,,2001,5,False,
ministers,TN-chokri-mamoghli,Chokri Mamoghli,lat,MAMOGHLI,MVL,ben_ali,,,,2007,5,False,
ministers,TN-chokri-terzi,Chokri Terzi,lat,TERZI,TRZ,second_republic,,,,2015,5,False,
ministers,TN-ezzeddine-ben-cheikh,Ezzeddine Ben Cheikh,lat,BEN CHEIKH|CHEIKH,BNSX|SX,second_republic,,,,2021,3,False,
ministers,TN-fakhreddine-el-messai,Fakhreddine El Messaï,lat,EL MESSAI|MESSAI,MS|MS,ben_ali,,,,2003,5,False,
ministers,TN-faouzi-belkahia,Faouzi Belkahia,lat,BELKAHIA,BLKH,ben_ali,,,,1991,3,False,
ministers,TN-farhat-medini,Farhat Medini,lat,MEDINI,MDN,ben_ali,,,,2001,5,False,
ministers,TN-faten-kallel,Faten Kallel,lat,KALLEL,KL,second_republic,,,,2016,5,False,
ministers,TN-faycal-hafiane,Fayçal Hafiane,lat,HAFIANE,HFN,second_republic,,,,2016,5,False,
ministers,TN-fethi-houidi,Mohamed Fethi Houidi,lat,HOUIDI,HD,ben_ali,,,,1991,4,False,
ministers,TN-fredj-jabbes,Fredj Jabbes,lat,JABBES,JBS,bourguiba,,,,1971,5,False,
ministers,TN-georges-gaston-puis-lucien-paye-a-partir,Georges Gaston puis Lucien Paye à partir du,lat,DU,D,protectorate,,,,1947,3,False,
ministers,TN-habib-ben-cheikh,Habib Ben Cheikh,lat,BEN CHEIKH|CHEIKH,BNSX|SX,bourguiba,,,,1970,3,False,
ministers,TN-habib-debbabi,Habib Debbabi,lat,DEBBABI,DB,second_republic,,,,2016,5,False,
ministers,TN-habib-haddad,Habib Haddad,lat,HADDAD,HD,ben_ali,,,,2002,3,False,
ministers,TN-habib-lazreg,Habib Lazreg,lat,LAZREG,LZRK,ben_ali,,,,1989,3,False,
ministers,TN-hachem-hmidi,Hachem Hmidi,lat,HMIDI,HMD,second_republic,,,,2016,5,False,
ministers,TN-hamadi-badra,Hamadi Badra,lat,BADRA,BDR,protectorate,,,,1950,3,False,
ministers,TN-hamed-zeghal,Hamed Zeghal,lat,ZEGHAL,ZVL,bourguiba,,,,1971,5,False,
ministers,TN-hammouda-hamdi,Hammouda Hamdi,lat,HAMDI,HMD,ben_ali,,,,2001,5,False,
ministers,TN-hassan-hosni-abdelwaheb,Hassan Hosni Abdelwaheb,lat,ABDELWAHEB,BDHB,protectorate,,,,1943,3,False,
ministers,TN-hechmi-kooli,Héchmi Kooli,lat,KOOLI,KL,bourguiba,,,,1974,5,False,
ministers,TN-hedi-ben-rais,Hédi Ben Raïs,lat,BEN RAIS|RAIS,BNRS|RS,protectorate,,,,1952,3,False,
ministers,TN-hedi-grioui,Hédi Grioui,lat,GRIOUI,KR,ben_ali,,,,1990,5,False,
ministers,TN-hedi-khairi,Hédi Khairi,lat,KHAIRI,XR,second_republic,,,,2020,3,False,
ministers,TN-hedi-zeghal,Hédi Zeghal,lat,ZEGHAL,ZVL,bourguiba,,,,1974,3,False,
ministers,TN-henri-culmann-puis-jean-gaston-fraisse-a,Henri Culmann puis Jean-Gaston Fraissé à partir du,lat,DU,D,protectorate,,,,1947,3,False,
ministers,TN-houcine-cherif,Houcine Cherif,lat,CHERIF,SRF,bourguiba,,,,1987,4,False,
ministers,TN-houcine-cherif,Houcine Cherif,lat,CHERIF,SRF,ben_ali,,,,1987,4,False,
ministers,TN-imed-jabri,Imed Jabri,lat,JABRI,JBR,second_republic,,,,2016,5,False,
ministers,TN-issam-lahmar,Issam Lahmar,lat,LAHMAR,LHMR,second_republic,,,,2021,3,False,
ministers,TN-jacques-vimont-puis-raymond-pons-a-parti,Jacques Vimont puis Raymond Pons à partir du,lat,DU,D,protectorate,,,,1950,6,False,
ministers,TN-jean-louis-bonnenfant,Jean-Louis Bonnenfant,lat,BONNENFANT,BNFNT,protectorate,,,,1947,3,False,
ministers,TN-jean-mathieu,Jean Mathieu,lat,MATHIEU,MT,protectorate,,,,1950,3,False,
ministers,TN-kacem-bousnina,Kacem Bousnina,lat,BOUSNINA,BSN,ben_ali,,,,1988,5,False,
ministers,TN-kamel-ayadi,Kamel Ayadi,lat,AYADI,D,ben_ali,,,,2004,3,False,
ministers,TN-kamel-ayadi,Kamel Ayadi,lat,AYADI,D,second_republic,,,,2004,3,False,
ministers,TN-kamel-feki,Kamel Feki,lat,FEKI,FK,second_republic,,,,2021,3,False,
ministers,TN-kamel-haj-sassi,Kamel Haj Sassi,lat,SASSI,S,ben_ali,,,,1993,5,False,
ministers,TN-kamel-jendoubi,Kamel Jendoubi,lat,JENDOUBI,JNDB,second_republic,,,,2015,3,False,
ministers,TN-khadija-ghariani,Khadija Ghariani,lat,GHARIANI,VRN,ben_ali,,,,2004,5,False,
ministers,TN-khalil-amiri,Khalil Amiri,lat,AMIRI,MR,second_republic,,,,2016,5,False,
ministers,TN-lamia-chafei-seghaier,Lamia Chafei Seghaier,lat,SEGHAIER,SVR,ben_ali,,,,2008,5,False,
ministers,TN-lotfi-dhiab,Lotfi Dhiab,lat,DHIAB,DB,second_republic,,,,2021,3,False,
ministers,TN-louis-cartry,Louis Cartry,lat,CARTRY,KRTR,protectorate,,,,1950,6,False,
ministers,TN-m-hamed-ezzine-chelaifa,M'hamed Ezzine Chelaifa,lat,CHELAIFA,SLF,second_republic,,,,2015,5,False,
ministers,TN-m-hamed-gachem,M'hamed Gachem,lat,GACHEM,KSM,protectorate,,,,1952,3,False,
ministers,TN-mahmoud-khiairi,Mahmoud Khiairi,lat,KHIAIRI,XR,monarchy,,,,1956,3,False,
ministers,TN-mahmoud-maamouri,Mahmoud Maamouri,lat,MAAMOURI,MR,bourguiba,,,,1974,5,False,
ministers,TN-mekki-zidi,Mekki Zidi,lat,ZIDI,ZD,bourguiba,,,,1971,5,False,
ministers,TN-mezri-chekir,Mezri Chekir,lat,CHEKIR,SKR,bourguiba,,,,1980,4,False,
ministers,TN-mohamed-ali-boughdiri,Mohamed Ali Boughdiri,lat,BOUGHDIRI,BVDR,second_republic,,,,2021,3,False,
ministers,TN-mohamed-ali-ganzoui,Mohamed Ali Ganzoui,lat,GANZOUI,KNZ,ben_ali,,,,1995,5,False,
ministers,TN-mohamed-ali-nafti,Mohamed Ali Nafti,lat,NAFTI,NFT,second_republic,,,,2021,3,False,
ministers,TN-mohamed-ali-souissi,Mohamed Ali Souissi,lat,SOUISSI,S,bourguiba,,,,1979,3,False,
ministers,TN-mohamed-amamou,Mohamed Amamou,lat,AMAMOU,M,ben_ali,,,,1989,5,False,
ministers,TN-mohamed-amor,Mohamed Amor,lat,AMOR,MR,ben_ali,,,,2001,5,False,
ministers,TN-mohamed-badra,Mohamed Badra,lat,BADRA,BDR,protectorate,,,,1954,3,False,
ministers,TN-mohamed-ben-ahmed,Mohamed Ben Ahmed,lat,BEN AHMED|AHMED,BNHMD|HMD,ben_ali,,,,1998,5,False,
ministers,TN-mohamed-chakroun,Mohamed Chakroun,lat,CHAKROUN,SKRN,monarchy,,,,1956,3,False,
ministers,TN-mohamed-dinguizli,Mohamed Dinguizli,lat,DINGUIZLI,DNKZL,protectorate,,,,1952,3,False,
ministers,TN-mohamed-fadhel-mahfoudh,Mohamed Fadhel Mahfoudh,lat,MAHFOUDH,MHFD,second_republic,,,,2016,3,False,
ministers,TN-mohamed-habib-hadj-said,Mohamed Habib Hadj Saïd,lat,SAID,SD,ben_ali,,,,1990,5,False,
ministers,TN-mohamed-hadjouj,Mohamed Hadjouj,lat,HADJOUJ,HJ,protectorate,,,,1954,3,False,
ministers,TN-mohamed-jomaa,Mohamed Jomâa,lat,JOMAA,JM,bourguiba,,,,1977,3,False,
ministers,TN-mohamed-karboul,Mohamed Karboul,lat,KARBOUL,KRBL,ben_ali,,,,1987,5,False,
ministers,TN-mohamed-larbi-mahjoubi,Mohamed Larbi Mahjoubi,lat,MAHJOUBI,MHJB,ben_ali,,,,1990,5,False,
ministers,TN-mohamed-nabli,Mohamed Nabli,lat,NABLI,MBL,ben_ali,,,,2001,3,False,
ministers,TN-mohamed-nejib-berriche,Mohamed Nejib Berriche,lat,BERRICHE,BRS,ben_ali,,,,2006,5,False,
ministers,TN-mohamed-nouri-jouini,Mohamed Nouri Jouini / démissionnaire,lat,DEMISSIONNAIRE,DMSNR,ben_ali,,,,2001,3,False,
ministers,TN-mohamed-nouri-jouini,Mohamed Nouri Jouini / démissionnaire,lat,DEMISSIONNAIRE,DMSNR,transition,,,,2001,3,False,
ministers,TN-mohamed-saad,Mohamed Saâd,lat,SAAD,SD,ben_ali,,,,1990,3,False,
ministers,TN-mohamed-saadallah,Mohamed Saadallah,lat,SAADALLAH,SDLH,protectorate,,,,1950,2,False,
ministers,TN-mohsen-boujbal,Mohsen Boujbal,lat,BOUJBAL,BJBL,ben_ali,,,,1988,5,False,
ministers,TN-mohsen-laroui,Mohsen Laroui,lat,LAROUI,LR,ben_ali,,,,2002,5,False,
ministers,TN-moncef-bel-hadj-amor,Moncef Bel Hadj Amor,lat,BEL AMOR|AMOR,BLMR|MR,bourguiba,,,,1976,3,False,
ministers,TN-moncef-ben-said,Moncef Ben Saïd,lat,BEN SAID|SAID,BNSD|SD,ben_ali,,,,2001,5,False,
ministers,TN-moncef-bouden,Moncef Bouden,lat,BOUDEN,BDN,ben_ali,,,,2001,5,False,
ministers,TN-moncef-hergli,Moncef Hergli,lat,HERGLI,HRKL,ben_ali,,,,2002,5,False,
ministers,TN-moncef-zaafrane,Moncef Zaafrane,lat,ZAAFRANE,ZFRN,bourguiba,,,,1979,6,False,
ministers,TN-mondher-belaid,Mondher Belaid,lat,BELAID,BLD,second_republic,,,,2021,3,False,
ministers,TN-mongi-bedoui,Mongi Bedoui,lat,BEDOUI,BD,ben_ali,,,,2008,5,False,
ministers,TN-mongi-chouchane,Mongi Chouchane,lat,CHOUCHANE,SN,ben_ali,,,,2001,5,False,
ministers,TN-mongi-safra,Mongi Safra,lat,SAFRA,SFR,ben_ali,,,,1991,5,False,
ministers,TN-montasser-ouaili,Montasser Ouaïli,lat,OUAILI,L,ben_ali,,,,1999,3,False,
ministers,TN-mouldi-zouaoui,Mouldi Zouaoui,lat,ZOUAOUI,Z,ben_ali,,,,1989,3,False,
ministers,TN-mustapha-zaanouni,Mustapha Zaanouni,lat,ZAANOUNI,ZN,bourguiba,,,,1971,4,False,
ministers,TN-nabil-ammar,Nabil Ammar,lat,AMMAR,MR,second_republic,,,,2021,3,False,
ministers,TN-najeh-belkhiria-karoui,Najeh Belkhiria Karoui,lat,KAROUI,KR,ben_ali,,,,2011,5,False,
ministers,TN-najoua-miladi,Najoua Miladi,lat,MILADI,MLD,ben_ali,,,,2007,5,False,
ministers,TN-nebiha-gueddana,Nebiha Gueddana,lat,GUEDDANA,KDN,ben_ali,,,,1989,5,False,
ministers,TN-nejmeddine-hamrouni,Nejmeddine Hamrouni,lat,HAMROUNI,HMRN,second_republic,,,,2015,5,False,
ministers,TN-neziha-escheikh,Néziha Escheikh,lat,ESCHEIKH,SX,ben_ali,,,,1999,5,False,
ministers,TN-noureddine-ktari,Noureddine Ktari,lat,KTARI,KTR,bourguiba,,,,1977,5,False,
ministers,TN-noureddine-mejdoub,Noureddine Mejdoub,lat,MEJDOUB,MJDB,ben_ali,,,,1991,5,False,
ministers,TN-noureddine-zaouche,Noureddine Zaouche,lat,ZAOUCHE,ZS,protectorate,,,,1954,3,False,
ministers,TN-omar-ben-mahmoud,Omar Ben Mahmoud,lat,BEN MAHMOUD|MAHMOUD,BMHMD|MHMD,ben_ali,,,,2004,5,False,
ministers,TN-omar-el-abed,Omar El Abed,lat,EL ABED|ABED,BD|BD,ben_ali,,,,2003,5,False,
ministers,TN-oussama-romdhani,Oussama Romdhani,lat,ROMDHANI,RMDN,ben_ali,,,,2009,3,False,
ministers,TN-premier-ministre,Premier ministre,lat,MINISTRE,MNSTR,ben_ali,,,,2011,3,False,
ministers,TN-rachid-amri,Rachid Amri,lat,AMRI,MR,second_republic,,,,2021,3,False,
ministers,TN-rafaa-ben-achour,Rafâa Ben Achour,lat,BEN ACHOUR|ACHOUR,BNSR|SR,ben_ali,,,,2001,4,False,
ministers,TN-rafaa-dekhil,Rafaâ Dekhil,lat,DEKHIL,DXL,ben_ali,,,,2001,3,False,
ministers,TN-rafik-chelly,Rafik Chelly,lat,CHELLY,SL,second_republic,,,,2015,5,False,
ministers,TN-raymond-duval-puis-eugene-molle-a-partir,Raymond Duval puis Eugène Molle à partir du,lat,DU,D,protectorate,,,,1947,3,False,
ministers,TN-raymond-pons-puis-georges-dupoizat-a-par,Raymond Pons puis Georges Dupoizat à partir du,lat,DU,D,protectorate,,,,1952,6,False,
ministers,TN-rene-brouillet,René Brouillet,lat,BROUILLET,BRLT,protectorate,,,,1947,6,False,
ministers,TN-rene-rodiere,René Rodière,lat,RODIERE,RDR,protectorate,,,,1947,6,False,
ministers,TN-riadh-bettaieb,Riadh Bettaieb,lat,BETTAIEB,BTB,ben_ali,,,,2011,3,False,
ministers,TN-riadh-chaouad,Riadh Chaouad,lat,CHAOUAD,SD,second_republic,,,,2021,3,False,
ministers,TN-ridha-belhaj,Ridha Belhaj,lat,BELHAJ,BLHJ,ben_ali,,,,2011,4,False,
ministers,TN-ridha-hamza,Ridha Hamza,lat,HAMZA,HMZ,bourguiba,,,,1985,3,False,
ministers,TN-sadok-djaziri,Sadok Djaziri,lat,DJAZIRI,JZR,protectorate,,,,1952,3,False,
ministers,TN-sadok-fayala,Sadok Fayala,lat,FAYALA,FL,ben_ali,,,,1991,5,False,
ministers,TN-sadok-mourali,Sadok Mourali,lat,MOURALI,MRL,second_republic,,,,2021,3,False,
ministers,TN-saida-chtioui,Saïda Chtioui,lat,CHTIOUI,ST,ben_ali,,,,2002,5,False,
ministers,TN-salah-brik-hannachi,Salah Brik Hannachi,lat,HANNACHI,HNS,ben_ali,,,,1992,5,False,
ministers,TN-salah-el-hamdi,Salah El Hamdi,lat,EL HAMDI|HAMDI,HMD|HMD,ben_ali,,,,1992,5,False,
ministers,TN-salah-jebali,Salah Jebali,lat,JEBALI,JBL,ben_ali,,,,1987,3,False,
ministers,TN-saloua-tarzi-ben-attia,Saloua Tarzi Ben Attia,lat,BEN ATTIA|ATTIA,BNT|T,ben_ali,,,,2007,5,False,
ministers,TN-samir-abid,Samir Abid,lat,ABID,BD,second_republic,,,,2021,3,False,
ministers,TN-samir-bechouel,Samir Bechouel,lat,BECHOUEL,BSL,second_republic,,,,2016,5,False,
ministers,TN-sarra-rejeb,Sarra Rejeb,lat,REJEB,RJB,second_republic,,,,2016,5,False,
ministers,TN-slaheddine-abdallah,Slaheddine Abdallah,lat,ABDALLAH,BDLH,bourguiba,,,,1973,5,False,
ministers,TN-slaheddine-cherif,Slaheddine Cherif,lat,CHERIF,SRF,ben_ali,,,,1991,5,False,
ministers,TN-slaheddine-jemmali,Slaheddine Jemmali,lat,JEMMALI,JML,ben_ali,,,,2004,5,False,
ministers,TN-slaheddine-makhlouf,Slaheddine Makhlouf,lat,MAKHLOUF,MXLF,ben_ali,,,,2003,5,False,
ministers,TN-sofiane-ben-tounes,Sofiane Ben Tounes,lat,BEN TOUNES|TOUNES,BNTNS|TNS,second_republic,,,,2020,3,False,
ministers,TN-sofiene-hemissi,Sofiène Hemissi,lat,HEMISSI,HMS,second_republic,,,,2021,3,False,
ministers,TN-tahar-hadj-ali,Tahar Hadj Ali,lat,ALI,L,ben_ali,,,,1992,3,False,
ministers,TN-tahar-lakhdar,Tahar Lakhdar,lat,LAKHDAR,LXDR,protectorate,,,,1954,3,False,
ministers,TN-taieb-belkhiria,Taïeb Belkhiria,lat,BELKHIRIA,BLXR,protectorate,,,,1952,2,False,
ministers,TN-taieb-hadhri,Taïeb Hadhri,lat,HADHRI,HDR,ben_ali,,,,2005,3,False,
ministers,TN-taieb-slim,Taïeb Slim,lat,SLIM,SLM,bourguiba,,,,1971,2,False,
ministers,TN-taoufik-bouderbala,Taoufik Bouderbala,lat,BOUDERBALA,BDRBL,ben_ali,,,,2011,3,False,
ministers,TN-tijani-haddad,Tijani Haddad,lat,HADDAD,HD,ben_ali,,,,2004,3,False,
ministers,TN-unknown,سفيان  بن الصادق,ar,بن الصادق|الصادق,BNSDK|SDK,saied_exception,,,,2024,3,False,
ministers,TN-unknown-10,سفيان الهميسي,ar,الهميسي,HMS,saied_exception,,,,2024,3,False,
ministers,TN-unknown-100,محمد العربي المحجوبي,ar,المحجوبي,MHJB,ben_ali,,,,1989,5,False,
ministers,TN-unknown-101,محمد الحبيب الحاج سعيد,ar,سعيد,SD,ben_ali,,,,1989,5,False,
ministers,TN-unknown-102,الهادي القريوي,ar,القريوي,KR,ben_ali,,,,1989,5,False,
ministers,TN-unknown-103,نور الدين المجدوب,ar,المجدوب,MJDB,ben_ali,,,,1989,5,False,
ministers,TN-unknown-104,منجي صفرة,ar,صفرة,SFR,ben_ali,,,,1989,5,False,
ministers,TN-unknown-105,صالح بريك الحناشي,ar,الحناشي,HNS,ben_ali,,,,1989,5,False,
ministers,TN-unknown-106,صالح الحمدي,ar,الحمدي,HMD,ben_ali,,,,1989,5,False,
ministers,TN-unknown-108,بكار التوزاني,ar,التوزاني,TZN,bourguiba,,,,1970,5,False,
ministers,TN-unknown-109,عبد العزيز بالطيف,ar,بالطيف,BLTF,bourguiba,,,,1970,5,False,
ministers,TN-unknown-11,رشيد  عامري,ar,عامري,MR,saied_exception,,,,2024,3,False,
ministers,TN-unknown-110,الشاذلي العابد,ar,العابد,BD,transition,,,,2013,5,False,
ministers,TN-unknown-111,فتحي التوزري,ar,التوزري,TZR,transition,,,,2013,5,False,
ministers,TN-unknown-112,الصادق العمري,ar,العمري,MR,transition,,,,2013,5,False,
ministers,TN-unknown-113,سلوى الصغير,ar,الصغير,SVR,second_republic,,,,2020,3,False,
ministers,TN-unknown-114,خليل شطورو,ar,شطورو,STR,second_republic,,,,2020,5,False,
ministers,TN-unknown-115,محمد حجوج,ar,حجوج,HJ,bourguiba,,,,1980,3,False,
ministers,TN-unknown-116,الطاهر لخضر,ar,لخضر,LXDR,bourguiba,,,,1980,3,False,
ministers,TN-unknown-117,الشاذلي بن رمضان,ar,بن رمضان|رمضان,BNRMDN|RMDN,bourguiba,,,,1980,3,False,
ministers,TN-unknown-118,نور الدين الزاوش,ar,الزاوش,ZS,bourguiba,,,,1980,3,False,
ministers,TN-unknown-119,المكي الزيدي,ar,الزيدي,ZD,bourguiba,,,,1970,5,False,
ministers,TN-unknown-12,وجدي  الهذيلي,ar,الهذيلي,HDL,saied_exception,,,,2024,3,False,
ministers,TN-unknown-120,مصطفى الزعنوني,ar,الزعنوني,ZN,bourguiba,,,,1970,5,False,
ministers,TN-unknown-121,فرج الجباس,ar,الجباس,JBS,bourguiba,,,,1970,5,False,
ministers,TN-unknown-122,الطيب بلخيرية,ar,بلخيرية,BLXR,ben_ali,,,,1987,2,False,
ministers,TN-unknown-123,محمد الغشام,ar,الغشام,VSM,ben_ali,,,,1987,3,False,
ministers,TN-unknown-124,الهادي بن الرايس,ar,بن الرايس|الرايس,BNRS|RS,ben_ali,,,,1987,3,False,
ministers,TN-unknown-125,محمد الدنقزلي,ar,الدنقزلي,DNKZL,ben_ali,,,,1987,3,False,
ministers,TN-unknown-126,الصادق الجزيري,ar,الجزيري,JZR,ben_ali,,,,1987,3,False,
ministers,TN-unknown-127,ريمون بونس (حتى 19 مارس 1953),ar,بونس,BNS,ben_ali,,,,1987,6,False,
ministers,TN-unknown-128,احلام الباجي السايب,ar,السايب,SB,saied_exception,,,,2023,3,False,
ministers,TN-unknown-129,محمد علي البوغديري,ar,البوغديري,BVDR,saied_exception,,,,2023,3,False,
ministers,TN-unknown-13,رياض    شَوِد,ar,شود,SD,saied_exception,,,,2023,3,False,
ministers,TN-unknown-130,عبد القادر الجمالي,ar,الجمالي,JML,saied_exception,,,,2023,3,False,
ministers,TN-unknown-131,منير بن رجيبة,ar,بن رجيبة|رجيبة,BNRJB|RJB,saied_exception,,,,2023,5,False,
ministers,TN-unknown-132,رضا قبوج,ar,قبوج,KBJ,saied_exception,,,,2023,5,False,
ministers,TN-unknown-133,لطفي ذياب,ar,ذياب,DB,saied_exception,,,,2023,3,False,
ministers,TN-unknown-134,عائدة حمدي,ar,حمدي,HMD,saied_exception,,,,2021,3,False,
ministers,TN-unknown-14,حسنة   جيب الله,ar,جيب الله,JBL,saied_exception,,,,2024,3,False,
ministers,TN-unknown-15,محجوب بن علي,ar,بن علي|علي,BNL|L,bourguiba,,,,1987,3,False,
ministers,TN-unknown-16,الشاذلي رحيم,ar,رحيم,RHM,protectorate_end,,,,1954,3,False,
ministers,TN-unknown-17,جان غاستون فريسيه,ar,فريسيه,FRS,protectorate_end,,,,1954,3,False,
ministers,TN-unknown-17,جان غاستون فريسيه,ar,فريسيه,FRS,bourguiba,,,,1954,3,False,
ministers,TN-unknown-17,جان غاستون فريسيه,ar,فريسيه,FRS,ben_ali,,,,1954,3,False,
ministers,TN-unknown-18,جان ماتيو,ar,ماتيو,MT,protectorate_end,,,,1954,3,False,
ministers,TN-unknown-18,جان ماتيو,ar,ماتيو,MT,bourguiba,,,,1954,3,False,
ministers,TN-unknown-18,جان ماتيو,ar,ماتيو,MT,ben_ali,,,,1954,3,False,
ministers,TN-unknown-19,لوسيان بي,ar,بي,B,protectorate_end,,,,1954,3,False,
ministers,TN-unknown-19,لوسيان بي,ar,بي,B,bourguiba,,,,1954,3,False,
ministers,TN-unknown-19,لوسيان بي,ar,بي,B,ben_ali,,,,1954,3,False,
ministers,TN-unknown-2,محمد بن عياد,ar,بن عياد|عياد,BND|D,saied_exception,,,,2024,3,False,
ministers,TN-unknown-20,أندريه بلانشار,ar,بلانشار,BLNSR,protectorate_end,,,,1954,3,False,
ministers,TN-unknown-20,أندريه بلانشار,ar,بلانشار,BLNSR,bourguiba,,,,1954,3,False,
ministers,TN-unknown-21,أندريه باروش,ar,باروش,BRS,monarchy,,,,1956,3,False,
ministers,TN-unknown-22,عبد الرزاق الزواوي,ar,الزواوي,Z,transition,,,,2011,3,False,
ministers,TN-unknown-23,رضوان نويصر,ar,نويصر,NSR,transition,,,,2011,5,False,
ministers,TN-unknown-24,نجيب قرافي,ar,قرافي,KRF,transition,,,,2011,5,False,
ministers,TN-unknown-25,سالم حمدي,ar,حمدي,HMD,transition,,,,2011,5,False,
ministers,TN-unknown-26,حسن العنابي,ar,العنابي,MB,transition,,,,2011,5,False,
ministers,TN-unknown-27,هاشم الحميدي,ar,الحميدي,HMD,second_republic,,,,2016,5,False,
ministers,TN-unknown-28,فاتن القلال,ar,القلال,KL,second_republic,,,,2016,3,False,
ministers,TN-unknown-29,عماد جبري,ar,جبري,JBR,second_republic,,,,2016,5,False,
ministers,TN-unknown-3,وائل  شوشان,ar,شوشان,SN,saied_exception,,,,2023,3,False,
ministers,TN-unknown-30,خليل الغرياني (رفض المنصب وحذفت الوزارة),ar,الغرياني,VRN,second_republic,,,,2016,3,False,
ministers,TN-unknown-31,عبد القدوس السعداوي,ar,السعداوي,SD,second_republic,,,,2016,5,False,
ministers,TN-unknown-32,حمادي بدرة,ar,بدرة,BDR,,,,,,3,False,
ministers,TN-unknown-33,جاك فيمون (حتى 19 مارس 1951),ar,فيمون,FMN,,,,,,6,False,
ministers,TN-unknown-34,لويس كارتري,ar,كارتري,KRTR,ben_ali,,,,1987,6,False,
