source,target,weight,overlap_days,overlap_years,n_cabinets,cabinets,eras,tie_type
Q2827624,Q3461176,5982,5982,16.38,2,Gouvernement Bourguiba II|TN-02,bourguiba|monarchy,co_membership
Q2827624,Q377921,8966,8966,24.55,3,Gouvernement Bourguiba II|Gouvernement Ladgham|Gouvernement Nouira,bourguiba|monarchy,co_membership
Q2827624,Q496165,12283,12283,33.63,4,Gouvernement Bourguiba II|Gouvernement Ladgham|Gouvernement Nouira|TN-02,bourguiba|monarchy,co_membership
Q2827624,Q744499,9079,9079,24.86,3,Gouvernement Bourguiba II|Gouvernement Ladgham|Gouvernement Nouira,bourguiba|monarchy,co_membership
Q2827624,TN-unknown-30,466,466,1.28,1,Gouvernement Bourguiba II,monarchy,co_membership
Q2827627,Q3039490,5374,5374,14.71,3,Gouvernement Bourguiba II|Gouvernement Ladgham|TN-02,bourguiba|monarchy,co_membership
Q2827627,Q3067195,5184,5184,14.19,2,Gouvernement Bourguiba II|TN-02,bourguiba|monarchy,co_membership
Q2827627,Q3144591,9279,9279,25.4,3,Gouvernement Bourguiba II|Gouvernement Ladgham|TN-02,bourguiba|monarchy,co_membership
Q2827627,Q3216753,4644,4644,12.71,1,Gouvernement Bourguiba II,monarchy,co_membership
Q2827627,Q3320538,8544,8544,23.39,3,Gouvernement Bourguiba II|Gouvernement Ladgham|TN-02,bourguiba|monarchy,co_membership
Q2827627,Q3328946,4644,4644,12.71,1,Gouvernement Bourguiba II,monarchy,co_membership
Q2827627,Q3331012,6260,6260,17.14,2,Gouvernement Bourguiba II|TN-02,bourguiba|monarchy,co_membership
Q2827627,Q3461176,5982,5982,16.38,2,Gouvernement Bourguiba II|TN-02,bourguiba|monarchy,co_membership
Q2827627,Q3516543,4644,4644,12.71,1,Gouvernement Bourguiba II,monarchy,co_membership
Q2827627,Q377921,5938,5938,16.26,4,Gouvernement Bourguiba II|Gouvernement Ladgham|TN-02|TN-03,bourguiba|monarchy,co_membership
Q2827627,Q496165,8900,8900,24.37,3,Gouvernement Bourguiba II|Gouvernement Ladgham|TN-02,bourguiba|monarchy,co_membership
Q2827627,Q586623,7135,7135,19.53,3,Gouvernement Bourguiba II|Gouvernement Ladgham|TN-02,bourguiba|monarchy,co_membership
Q2827627,Q744499,5314,5314,14.55,2,Gouvernement Bourguiba II|Gouvernement Ladgham,bourguiba|monarchy,co_membership
Q2827627,Q800238,8755,8755,23.97,4,Gouvernement Bourguiba II|Gouvernement Ladgham|TN-02|TN-03,bourguiba|monarchy,co_membership
Q2827627,TN-unknown-30,466,466,1.28,1,Gouvernement Bourguiba II,monarchy,co_membership
Q3039490,Q3067195,4644,4644,12.71,1,Gouvernement Bourguiba II,monarchy,co_membership
Q3039490,Q3144591,10408,10408,28.5,5,Gouvernement Bourguiba II|Gouvernement Ladgham|Gouvernement Nouira|TN-02|TN-04,bourguiba|monarchy,co_membership
Q3039490,Q3216753,4644,4644,12.71,1,Gouvernement Bourguiba II,monarchy,co_membership
Q3039490,Q3320538,5738,5738,15.71,3,Gouvernement Bourguiba II|Gouvernement Ladgham|TN-02,bourguiba|monarchy,co_membership
Q3039490,Q3328946,4644,4644,12.71,1,Gouvernement Bourguiba II,monarchy,co_membership
Q3039490,Q3331012,4644,4644,12.71,1,Gouvernement Bourguiba II,monarchy,co_membership
Q3039490,Q3461176,4644,4644,12.71,1,Gouvernement Bourguiba II,monarchy,co_membership
Q3039490,Q3516543,4644,4644,12.71,1,Gouvernement Bourguiba II,monarchy,co_membership
Q3039490,Q377921,14002,14002,38.34,6,Gouvernement Bourguiba II|Gouvernement Ladgham|Gouvernement Mohamed Mzali|Gouvernement Nouira|TN-02|TN-04,bourguiba|monarchy,co_membership
Q3039490,Q496165,10071,10071,27.57,4,Gouvernement Bourguiba II|Gouvernement Ladgham|Gouvernement Nouira|TN-04,bourguiba|monarchy,co_membership
Q3039490,Q586623,5591,5591,15.31,3,Gouvernement Bourguiba II|Gouvernement Ladgham|TN-02,bourguiba|monarchy,co_membership
Q3039490,Q744499,11459,11459,31.37,4,Gouvernement Bourguiba II|Gouvernement Ladgham|Gouvernement Mohamed Mzali|Gouvernement Nouira,bourguiba|monarchy,co_membership
Q3039490,Q800238,5314,5314,14.55,2,Gouvernement Bourguiba II|Gouvernement Ladgham,bourguiba|monarchy,co_membership
Q3039490,TN-unknown-30,466,466,1.28,1,Gouvernement Bourguiba II,monarchy,co_membership
Q3067195,Q3144591,5184,5184,14.19,2,Gouvernement Bourguiba II|TN-02,bourguiba|monarchy,co_membership
Q3067195,Q3216753,4644,4644,12.71,1,Gouvernement Bourguiba II,monarchy,co_membership
Q3067195,Q3320538,5184,5184,14.19,2,Gouvernement Bourguiba II|TN-02,bourguiba|monarchy,co_membership
Q3067195,Q3328946,4644,4644,12.71,1,Gouvernement Bourguiba II,monarchy,co_membership
Q3067195,Q3331012,5184,5184,14.19,2,Gouvernement Bourguiba II|TN-02,bourguiba|monarchy,co_membership
Q3067195,Q3516543,4644,4644,12.71,1,Gouvernement Bourguiba II,monarchy,co_membership
Q3067195,Q377921,4644,4644,12.71,1,Gouvernement Bourguiba II,monarchy,co_membership
Q3067195,Q496165,5184,5184,14.19,2,Gouvernement Bourguiba II|TN-02,bourguiba|monarchy,co_membership
Q3067195,Q586623,5183,5183,14.19,2,Gouvernement Bourguiba II|TN-02,bourguiba|monarchy,co_membership
Q3067195,Q744499,4644,4644,12.71,1,Gouvernement Bourguiba II,monarchy,co_membership
Q3067195,Q800238,5184,5184,14.19,2,Gouvernement Bourguiba II|TN-02,bourguiba|monarchy,co_membership
Q3067195,TN-unknown-30,466,466,1.28,1,Gouvernement Bourguiba II,monarchy,co_membership
Q3144591,Q3216753,4644,4644,12.71,1,Gouvernement Bourguiba II,monarchy,co_membership
Q3144591,Q3320538,8761,8761,23.99,3,Gouvernement Bourguiba II|Gouvernement Ladgham|TN-02,bourguiba|monarchy,co_membership
Q3144591,Q3328946,4644,4644,12.71,1,Gouvernement Bourguiba II,monarchy,co_membership
Q3144591,Q3331012,6260,6260,17.14,2,Gouvernement Bourguiba II|TN-02,bourguiba|monarchy,co_membership
Q3144591,Q3461176,5982,5982,16.38,2,Gouvernement Bourguiba II|TN-02,bourguiba|monarchy,co_membership
Q3144591,Q3516543,4644,4644,12.71,1,Gouvernement Bourguiba II,monarchy,co_membership
Q3144591,Q377921,11210,11210,30.69,5,Gouvernement Bourguiba II|Gouvernement Ladgham|Gouvernement Nouira|TN-02|TN-04,bourguiba|monarchy,co_membership
Q3144591,Q496165,13459,13459,36.85,5,Gouvernement Bourguiba II|Gouvernement Ladgham|Gouvernement Nouira|TN-02|TN-04,bourguiba|monarchy,co_membership
Q3144591,Q586623,7352,7352,20.13,3,Gouvernement Bourguiba II|Gouvernement Ladgham|TN-02,bourguiba|monarchy,co_membership
Q3144591,Q744499,8966,8966,24.55,3,Gouvernement Bourguiba II|Gouvernement Ladgham|Gouvernement Nouira,bourguiba|monarchy,co_membership
Q3144591,Q800238,8705,8705,23.83,3,Gouvernement Bourguiba II|Gouvernement Ladgham|TN-02,bourguiba|monarchy,co_membership
Q3144591,TN-unknown-30,466,466,1.28,1,Gouvernement Bourguiba II,monarchy,co_membership
Q3216753,Q3320538,4644,4644,12.71,1,Gouvernement Bourguiba II,monarchy,co_membership
Q3216753,Q3331012,4644,4644,12.71,1,Gouvernement Bourguiba II,monarchy,co_membership
Q3216753,Q3461176,4644,4644,12.71,1,Gouvernement Bourguiba II,monarchy,co_membership
Q3216753,Q377921,4644,4644,12.71,1,Gouvernement Bourguiba II,monarchy,co_membership
Q3216753,Q496165,4644,4644,12.71,1,Gouvernement Bourguiba II,monarchy,co_membership
Q3216753,Q744499,4644,4644,12.71,1,Gouvernement Bourguiba II,monarchy,co_membership
Q3216753,TN-unknown-30,466,466,1.28,1,Gouvernement Bourguiba II,monarchy,co_membership
Q3320538,Q3328946,4644,4644,12.71,1,Gouvernement Bourguiba II,monarchy,co_membership
Q3320538,Q3331012,6260,6260,17.14,2,Gouvernement Bourguiba II|TN-02,bourguiba|monarchy,co_membership
Q3320538,Q3461176,5247,5247,14.37,2,Gouvernement Bourguiba II|TN-02,bourguiba|monarchy,co_membership
Q3320538,Q3516543,4644,4644,12.71,1,Gouvernement Bourguiba II,monarchy,co_membership
Q3320538,Q377921,5888,5888,16.12,3,Gouvernement Bourguiba II|Gouvernement Ladgham|TN-02,bourguiba|monarchy,co_membership
Q3320538,Q496165,8165,8165,22.35,3,Gouvernement Bourguiba II|Gouvernement Ladgham|TN-02,bourguiba|monarchy,co_membership
Q3320538,Q586623,7352,7352,20.13,3,Gouvernement Bourguiba II|Gouvernement Ladgham|TN-02,bourguiba|monarchy,co_membership
Q3320538,Q744499,5314,5314,14.55,2,Gouvernement Bourguiba II|Gouvernement Ladgham,bourguiba|monarchy,co_membership
Q3320538,Q800238,7970,7970,21.82,3,Gouvernement Bourguiba II|Gouvernement Ladgham|TN-02,bourguiba|monarchy,co_membership
Q3320538,TN-unknown-30,466,466,1.28,1,Gouvernement Bourguiba II,monarchy,co_membership
Q3328946,Q3331012,4644,4644,12.71,1,Gouvernement Bourguiba II,monarchy,co_membership
Q3328946,Q3461176,4644,4644,12.71,1,Gouvernement Bourguiba II,monarchy,co_membership
Q3328946,Q377921,4644,4644,12.71,1,Gouvernement Bourguiba II,monarchy,co_membership
Q3328946,Q496165,4644,4644,12.71,1,Gouvernement Bourguiba II,monarchy,co_membership
Q3328946,Q744499,4644,4644,12.71,1,Gouvernement Bourguiba II,monarchy,co_membership
Q3328946,TN-unknown-30,466,466,1.28,1,Gouvernement Bourguiba II,monarchy,co_membership
Q3331012,Q3461176,4792,4792,13.12,2,Gouvernement Bourguiba II|TN-02,bourguiba|monarchy,co_membership
Q3331012,Q3516543,4644,4644,12.71,1,Gouvernement Bourguiba II,monarchy,co_membership
Q3331012,Q377921,4644,4644,12.71,1,Gouvernement Bourguiba II,monarchy,co_membership
Q3331012,Q496165,6260,6260,17.14,2,Gouvernement Bourguiba II|TN-02,bourguiba|monarchy,co_membership
Q3331012,Q586623,5306,5306,14.53,2,Gouvernement Bourguiba II|TN-02,bourguiba|monarchy,co_membership
Q3331012,Q744499,4644,4644,12.71,1,Gouvernement Bourguiba II,monarchy,co_membership
Q3331012,Q800238,6260,6260,17.14,2,Gouvernement Bourguiba II|TN-02,bourguiba|monarchy,co_membership
Q3331012,TN-unknown-30,466,466,1.28,1,Gouvernement Bourguiba II,monarchy,co_membership
Q3461176,Q3516543,4644,4644,12.71,1,Gouvernement Bourguiba II,monarchy,co_membership
Q3461176,Q377921,4644,4644,12.71,1,Gouvernement Bourguiba II,monarchy,co_membership
Q3461176,Q496165,6220,6220,17.03,2,Gouvernement Bourguiba II|TN-02,bourguiba|monarchy,co_membership
Q3461176,Q586623,4644,4644,12.71,1,Gouvernement Bourguiba II,monarchy,co_membership
Q3461176,Q744499,4644,4644,12.71,1,Gouvernement Bourguiba II,monarchy,co_membership
Q3461176,Q800238,6501,6501,17.8,2,Gouvernement Bourguiba II|TN-02,bourguiba|monarchy,co_membership
Q3461176,TN-unknown-30,466,466,1.28,1,Gouvernement Bourguiba II,monarchy,co_membership
Q3516543,Q377921,4644,4644,12.71,1,Gouvernement Bourguiba II,monarchy,co_membership
Q3516543,Q496165,4644,4644,12.71,1,Gouvernement Bourguiba II,monarchy,co_membership
Q3516543,Q744499,4644,4644,12.71,1,Gouvernement Bourguiba II,monarchy,co_membership
Q3516543,TN-unknown-30,466,466,1.28,1,Gouvernement Bourguiba II,monarchy,co_membership
Q377921,Q496165,10266,10266,28.11,5,Gouvernement Bourguiba II|Gouvernement Ladgham|Gouvernement Nouira|TN-02|TN-04,bourguiba|monarchy,co_membership
Q377921,Q586623,5888,5888,16.12,3,Gouvernement Bourguiba II|Gouvernement Ladgham|TN-02,bourguiba|monarchy,co_membership
Q377921,Q744499,12495,12495,34.21,5,Gouvernement Bourguiba II|Gouvernement Ladgham|Gouvernement Mohamed Mzali|Gouvernement Nouira|TN-05,bourguiba|monarchy,co_membership
Q377921,Q800238,5531,5531,15.14,3,Gouvernement Bourguiba II|Gouvernement Ladgham|TN-03,bourguiba|monarchy,co_membership
Q377921,TN-unknown-30,466,466,1.28,1,Gouvernement Bourguiba II,monarchy,co_membership
Q496165,Q586623,6756,6756,18.5,3,Gouvernement Bourguiba II|Gouvernement Ladgham|TN-02,bourguiba|monarchy,co_membership
Q496165,Q744499,8966,8966,24.55,3,Gouvernement Bourguiba II|Gouvernement Ladgham|Gouvernement Nouira,bourguiba|monarchy,co_membership
Q496165,Q800238,8943,8943,24.48,3,Gouvernement Bourguiba II|Gouvernement Ladgham|TN-02,bourguiba|monarchy,co_membership
Q496165,TN-unknown-30,466,466,1.28,1,Gouvernement Bourguiba II,monarchy,co_membership
Q586623,Q744499,5314,5314,14.55,2,Gouvernement Bourguiba II|Gouvernement Ladgham,bourguiba|monarchy,co_membership
Q586623,TN-unknown-30,466,466,1.28,1,Gouvernement Bourguiba II,monarchy,co_membership
Q744499,Q800238,5314,5314,14.55,2,Gouvernement Bourguiba II|Gouvernement Ladgham,bourguiba|monarchy,co_membership
Q744499,TN-unknown-30,466,466,1.28,1,Gouvernement Bourguiba II,monarchy,co_membership
Q800238,TN-unknown-30,466,466,1.28,1,Gouvernement Bourguiba II,monarchy,co_membership
Q16267906,Q2388455,688,688,1.88,2,Gouvernement Caïd Essebsi|TN-10,ben_ali|transition,co_membership
Q16267906,Q2820999,357,357,0.98,1,Gouvernement Caïd Essebsi,ben_ali,co_membership
Q16267906,Q2821127,688,688,1.88,2,Gouvernement Caïd Essebsi|TN-10,ben_ali|transition,co_membership
Q16267906,Q2827482,688,688,1.88,2,Gouvernement Caïd Essebsi|TN-10,ben_ali|transition,co_membership
Q16267906,Q2875109,688,688,1.88,2,Gouvernement Caïd Essebsi|TN-10,ben_ali|transition,co_membership
Q16267906,Q29577458,300,300,0.82,1,Gouvernement Caïd Essebsi,ben_ali,co_membership
Q16267906,Q3066858,417,417,1.14,2,Gouvernement Caïd Essebsi|TN-10,ben_ali|transition,co_membership
Q16267906,Q3125336,512,512,1.4,2,Gouvernement Caïd Essebsi|TN-10,ben_ali|transition,co_membership
Q16267906,Q313539,357,357,0.98,1,Gouvernement Caïd Essebsi,ben_ali,co_membership
Q16267906,Q3217980,688,688,1.88,2,Gouvernement Caïd Essebsi|TN-10,ben_ali|transition,co_membership
Q16267906,Q3240795,688,688,1.88,2,Gouvernement Caïd Essebsi|TN-10,ben_ali|transition,co_membership
Q16267906,Q3304500,688,688,1.88,2,Gouvernement Caïd Essebsi|TN-10,ben_ali|transition,co_membership
Q16267906,Q3318356,512,512,1.4,2,Gouvernement Caïd Essebsi|TN-10,ben_ali|transition,co_membership
Q16267906,Q3319366,688,688,1.88,2,Gouvernement Caïd Essebsi|TN-10,ben_ali|transition,co_membership
Q16267906,Q3423310,357,357,0.98,1,Gouvernement Caïd Essebsi,ben_ali,co_membership
Q16267906,Q3474776,688,688,1.88,2,Gouvernement Caïd Essebsi|TN-10,ben_ali|transition,co_membership
Q16267906,Q3486677,357,357,0.98,1,Gouvernement Caïd Essebsi,ben_ali,co_membership
Q16267906,Q3571955,512,512,1.4,2,Gouvernement Caïd Essebsi|TN-10,ben_ali|transition,co_membership
Q16267906,Q517946,688,688,1.88,2,Gouvernement Caïd Essebsi|TN-10,ben_ali|transition,co_membership
Q16267906,Q980071,662,662,1.81,2,Gouvernement Caïd Essebsi|TN-10,ben_ali|transition,co_membership
Q16267906,TN-unknown-31,300,300,0.82,1,Gouvernement Caïd Essebsi,ben_ali,co_membership
Q16267906,TN-unknown-32,300,300,0.82,1,Gouvernement Caïd Essebsi,ben_ali,co_membership
Q16267906,TN-unknown-33,300,300,0.82,1,Gouvernement Caïd Essebsi,ben_ali,co_membership
Q16267906,TN-unknown-34,300,300,0.82,1,Gouvernement Caïd Essebsi,ben_ali,co_membership
Q16267906,TN-unknown-35,300,300,0.82,1,Gouvernement Caïd Essebsi,ben_ali,co_membership
Q16267906,TN-unknown-36,300,300,0.82,1,Gouvernement Caïd Essebsi,ben_ali,co_membership
Q16267906,TN-unknown-37,300,300,0.82,1,Gouvernement Caïd Essebsi,ben_ali,co_membership
Q16267906,TN-unknown-38,300,300,0.82,1,Gouvernement Caïd Essebsi,ben_ali,co_membership
Q16267906,TN-unknown-39,300,300,0.82,1,Gouvernement Caïd Essebsi,ben_ali,co_membership
Q16267906,TN-unknown-40,300,300,0.82,1,Gouvernement Caïd Essebsi,ben_ali,co_membership
Q16267906,TN-unknown-41,300,300,0.82,1,Gouvernement Caïd Essebsi,ben_ali,co_membership
Q2388455,Q2820999,357,357,0.98,1,Gouvernement Caïd Essebsi,ben_ali,co_membership
Q2388455,Q2821127,698,698,1.91,2,Gouvernement Caïd Essebsi|TN-10,ben_ali|transition,co_membership
Q2388455,Q2827482,688,688,1.88,2,Gouvernement Caïd Essebsi|TN-10,ben_ali|transition,co_membership
Q2388455,Q2875109,688,688,1.88,2,Gouvernement Caïd Essebsi|TN-10,ben_ali|transition,co_membership
Q2388455,Q29577458,300,300,0.82,1,Gouvernement Caïd Essebsi,ben_ali,co_membership
Q2388455,Q3066858,417,417,1.14,2,Gouvernement Caïd Essebsi|TN-10,ben_ali|transition,co_membership
Q2388455,Q3125336,512,512,1.4,2,Gouvernement Caïd Essebsi|TN-10,ben_ali|transition,co_membership
Q2388455,Q313539,357,357,0.98,1,Gouvernement Caïd Essebsi,ben_ali,co_membership
Q2388455,Q3217980,698,698,1.91,2,Gouvernement Caïd Essebsi|TN-10,ben_ali|transition,co_membership
Q2388455,Q3240795,698,698,1.91,2,Gouvernement Caïd Essebsi|TN-10,ben_ali|transition,co_membership
Q2388455,Q3304500,688,688,1.88,2,Gouvernement Caïd Essebsi|TN-10,ben_ali|transition,co_membership
Q2388455,Q3318356,522,522,1.43,2,Gouvernement Caïd Essebsi|TN-10,ben_ali|transition,co_membership
Q2388455,Q3319366,688,688,1.88,2,Gouvernement Caïd Essebsi|TN-10,ben_ali|transition,co_membership
Q2388455,Q3423310,357,357,0.98,1,Gouvernement Caïd Essebsi,ben_ali,co_membership
Q2388455,Q3474776,1292,1292,3.54,3,Gouvernement Caïd Essebsi|Gouvernement Essid|TN-10,ben_ali|second_republic|transition,co_membership
Q2388455,Q3486677,961,961,2.63,2,Gouvernement Caïd Essebsi|Gouvernement Essid,ben_ali|second_republic,co_membership
Q2388455,Q3571955,1116,1116,3.06,3,Gouvernement Caïd Essebsi|Gouvernement Essid|TN-10,ben_ali|second_republic|transition,co_membership
Q2388455,Q517946,698,698,1.91,2,Gouvernement Caïd Essebsi|TN-10,ben_ali|transition,co_membership
Q2388455,Q980071,662,662,1.81,2,Gouvernement Caïd Essebsi|TN-10,ben_ali|transition,co_membership
Q2388455,TN-unknown-31,300,300,0.82,1,Gouvernement Caïd Essebsi,ben_ali,co_membership
Q2388455,TN-unknown-32,300,300,0.82,1,Gouvernement Caïd Essebsi,ben_ali,co_membership
Q2388455,TN-unknown-33,300,300,0.82,1,Gouvernement Caïd Essebsi,ben_ali,co_membership
Q2388455,TN-unknown-34,300,300,0.82,1,Gouvernement Caïd Essebsi,ben_ali,co_membership
Q2388455,TN-unknown-35,300,300,0.82,1,Gouvernement Caïd Essebsi,ben_ali,co_membership
Q2388455,TN-unknown-36,300,300,0.82,1,Gouvernement Caïd Essebsi,ben_ali,co_membership
Q2388455,TN-unknown-37,300,300,0.82,1,Gouvernement Caïd Essebsi,ben_ali,co_membership
Q2388455,TN-unknown-38,300,300,0.82,1,Gouvernement Caïd Essebsi,ben_ali,co_membership
Q2388455,TN-unknown-39,300,300,0.82,1,Gouvernement Caïd Essebsi,ben_ali,co_membership
Q2388455,TN-unknown-40,300,300,0.82,1,Gouvernement Caïd Essebsi,ben_ali,co_membership
Q2388455,TN-unknown-41,300,300,0.82,1,Gouvernement Caïd Essebsi,ben_ali,co_membership
Q2820999,Q2821127,4797,4797,13.13,2,Gouvernement Caïd Essebsi|Gouvernement Ghannouchi I,ben_ali,co_membership
Q2820999,Q2827482,357,357,0.98,1,Gouvernement Caïd Essebsi,ben_ali,co_membership
Q2820999,Q2875109,357,357,0.98,1,Gouvernement Caïd Essebsi,ben_ali,co_membership
Q2820999,Q29577458,4420,4420,12.1,2,Gouvernement Caïd Essebsi|Gouvernement Ghannouchi I,ben_ali,co_membership
Q2820999,Q3066858,357,357,0.98,1,Gouvernement Caïd Essebsi,ben_ali,co_membership
Q2820999,Q3125336,357,357,0.98,1,Gouvernement Caïd Essebsi,ben_ali,co_membership
Q2820999,Q313539,656,656,1.8,2,Gouvernement Caïd Essebsi|TN-11,ben_ali|transition,co_membership
Q2820999,Q3217980,357,357,0.98,1,Gouvernement Caïd Essebsi,ben_ali,co_membership
Q2820999,Q3240795,357,357,0.98,1,Gouvernement Caïd Essebsi,ben_ali,co_membership
Q2820999,Q3304500,357,357,0.98,1,Gouvernement Caïd Essebsi,ben_ali,co_membership
Q2820999,Q3318356,357,357,0.98,1,Gouvernement Caïd Essebsi,ben_ali,co_membership
Q2820999,Q3319366,357,357,0.98,1,Gouvernement Caïd Essebsi,ben_ali,co_membership
Q2820999,Q3423310,5089,5089,13.93,3,Gouvernement Caïd Essebsi|Gouvernement Ghannouchi I|TN-11,ben_ali|transition,co_membership
Q2820999,Q3474776,357,357,0.98,1,Gouvernement Caïd Essebsi,ben_ali,co_membership
Q2820999,Q3486677,533,533,1.46,2,Gouvernement Caïd Essebsi|TN-11,ben_ali|transition,co_membership
Q2820999,Q3571955,357,357,0.98,1,Gouvernement Caïd Essebsi,ben_ali,co_membership
Q2820999,Q517946,357,357,0.98,1,Gouvernement Caïd Essebsi,ben_ali,co_membership
Q2820999,Q980071,357,357,0.98,1,Gouvernement Caïd Essebsi,ben_ali,co_membership
Q2820999,TN-unknown-31,4420,4420,12.1,2,Gouvernement Caïd Essebsi|Gouvernement Ghannouchi I,ben_ali,co_membership
Q2820999,TN-unknown-32,300,300,0.82,1,Gouvernement Caïd Essebsi,ben_ali,co_membership
Q2820999,TN-unknown-33,4420,4420,12.1,2,Gouvernement Caïd Essebsi|Gouvernement Ghannouchi I,ben_ali,co_membership
Q2820999,TN-unknown-34,300,300,0.82,1,Gouvernement Caïd Essebsi,ben_ali,co_membership
Q2820999,TN-unknown-35,300,300,0.82,1,Gouvernement Caïd Essebsi,ben_ali,co_membership
Q2820999,TN-unknown-36,300,300,0.82,1,Gouvernement Caïd Essebsi,ben_ali,co_membership
Q2820999,TN-unknown-37,300,300,0.82,1,Gouvernement Caïd Essebsi,ben_ali,co_membership
Q2820999,TN-unknown-38,300,300,0.82,1,Gouvernement Caïd Essebsi,ben_ali,co_membership
Q2820999,TN-unknown-39,300,300,0.82,1,Gouvernement Caïd Essebsi,ben_ali,co_membership
Q2820999,TN-unknown-40,300,300,0.82,1,Gouvernement Caïd Essebsi,ben_ali,co_membership
Q2820999,TN-unknown-41,300,300,0.82,1,Gouvernement Caïd Essebsi,ben_ali,co_membership
Q2821127,Q2827482,2989,2989,8.18,4,Gouvernement Caïd Essebsi|Gouvernement Chahed|TN-10|TN-16,ben_ali|second_republic,co_membership
Q2821127,Q2875109,688,688,1.88,2,Gouvernement Caïd Essebsi|TN-10,ben_ali,co_membership
Q2821127,Q29577458,4420,4420,12.1,2,Gouvernement Caïd Essebsi|Gouvernement Ghannouchi I,ben_ali,co_membership
